Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1Y Forward EPS Growth","3Y Historical Dividend Growth","5Y Historical Revenue Growth","1Y Hist Op. Cash Flow Growth","1Y Historical EBITDA Growth","5Y Historical EBITDA Growth","5Y Hist Op. Cash Flow Growth","1Y Historical Revenue Growth","1Y Forward Revenue Growth","1Y Forward EBITDA Growth","1Y Historical EPS Growth","5Y Historical EPS Growth","1Y Fwd Op. Cash Flow Growth"
DECO MICA Ltd,DECOMIC,"Building Products - Laminates","31.038","73.89","13.673127753303943",,,"8.981590085134595","67.17557251908397","22.241681260945743","7.776192550658134",,"9.620182977543656",,,"12.344827586206794","6.430604726082656",
Response Informatics Ltd,RESPONSINF,,"31.02706","41.5","49.249301587301616",,,"90.50057270047824","666.6666666666667","60.416666666666735","107.53538064055577",,"60.826210826210826",,,"39.49302777777796",,
Luharuka Media & Infra Ltd,LUHARUKA,"Real Estate","31.02132","3.39","46.3004776119403",,,"-0.6104220245234271","-1716.2162162162163","16.883116883116884","10.350921459993456",,"14.880952380952372",,,"15.094736842105307","8.815903627834377",
Bhilwara Spinners Ltd,BHILSPIN,"Textiles","30.979497660000003","46.06","11.824235748091604",,,"-7.5268498585424055","-142.98850574712645","89.94082840236678","24.57309396155174",,"-5.073995771670193",,,"85.09192765957434","28.324347763965708",
Laffans Petrochemicals Ltd,LAFFANSQ,,"30.96","39.05","38.70000000000012",,,"33.972744609234475","171.83098591549296","231.0810810810809","21.589416401348526",,"-21.094640820980626",,,"145.71428571428555","3.002598081465835",
Tirupati Sarjan Ltd,TIRSARJ,"Real Estate","30.82015535","9.69","10.205349453642418",,,"-1.0220587878399967","466.9117647058823","5.028386050283722","-4.52054688501784","20.184785817645647","70.17939628316681",,,"80.70347023809465","-11.525615601612804",
Cargotrans Maritime Ltd,CARGOTRANS,,"30.7224","81","13.073361702127617",,,,"131.52173913043478","-10.972568578553545",,,"-16.964285714285722",,,"-27.033898305084904",,
Morgan Ventures Ltd,MORGAN,,"30.68597","30.51","4.670619482496196",,,"108.99704188598922","20.502092050209214","-27.272727272727284","281.4892216204768",,"-23.547034152186942",,,"-20.574162679425836","376525.0447627369",
Winro Commercial (India) Ltd,WINROC,"Diversified Financials","30.618242519999896","244.45","0.37167082447195793",,,"30.972515416535696","-141.7684846958055","-31.116527390900636","30.41825953325523",,"-24.82082866741321",,,"-54.1656706259389","4.175603187953869",
Balgopal Commercial Ltd,BALGOPAL,"Apparel & Accessories","30.57652","19.79","179.86188235293994",,,"-12.41055581546756","-16.42011834319526","-91.8918918918916",,"48.97436554864709","-8.856502242152454",,,"-44.96666666666676",,
Bhaskar Agro Chemicals Ltd,BHASKAGR,,"30.570126444","58.99","132.91359323478494",,,"1.3015811816954104","-255.4655870445344","7.191011235955027","20.213420794619097",,"-15.439938791124707",,,"-78.54023073394491","-9.248546426364602",
Garbi Finvest Ltd,GARBIFIN,"Consumer Finance","30.499768","25.85","5.195871890971039",,,"35.13600859814989","66559.99999999999","-81.14596670934698","44.03841637786836","124.70900129342945","-81.49466192170819",,,"-80.1985489218329","53.04268441620097",
Megri Soft Ltd,MEGRISOFT,"IT Services & Consulting","30.433383","95.55","57.4214773584906",,,"1.2938821727002559","143.29896907216497","-3.7500000000000577","1.6357450827813702","-34.06380555591102","-8.865248226950373",,,"-4.615777777777819","7.427027838334488",
Sumedha Fiscal Services Ltd,SUMEDHA,"Investment Banking & Brokerage","30.380733319999997","38.57","19.600473109677452",,"18.56311014966876","22.812635033574736","84.93723849372384","-59.21985815602842","-14.588674088525478","1.5144071185762664","6.318921757395413",,,"-49.99918085245903","-16.01594906079391",
Castex Technologies Ltd,CASTEXTECH,"Auto Parts","30.248","0.45","-0.05428474004414852",,,"-22.043225940000788","-507.6923076923077","-60.2781641168292",,,"-3.535868029312228",,,"-3.7673656374539264",,
Nam Securities Ltd,NAM,"Investment Banking & Brokerage","30.1952","58.8","1006.5066666666476",,,"4.677145106109215","103.80313199105144","-79.41176470588248","-19.338027909464937","53.4206382524911","-16.379410063620583",,,"-94.00888888888898","-41.88192121890647",
Bombay Cycle and Motor Agency Ltd,BOMBCYC,"Conglomerates","30.086","757.8","16.71444444444445",,"0","4.515212522999734","-12.56830601092896","16.23616236162356","6.678067898520235","-1.0885301569549588","35.20336605890604",,,"-3.225806451612978","2.2561237565558834",
Transgene Biotek Ltd,TRABI,"Biotechnology","30.08069","3.98","-5.005106489184692",,,"-50.17478244505913","800","-266.66666666666674",,"35.09600385206135","-23.33333333333333",,,"42.388545919153024",,
Ind Bank Housing Ltd,INDBNK,"Consumer Finance","30.05","31.52","-53.660714285714285",,,"-35.56059850227457","-26.08695652173912","-330.7692307692309",,,"4.347826086956519",,,"-330.7692307692309",,
Picturehouse Media Ltd,PICTUREHS,"Movies & TV Serials","30.04375","5.75","0.14652628755364808",,,"50.823418093689824","-243.52226720647772","779.3215916503586",,,"1344.9876237623762",,,"389.22132881929747",,
Jamshri Realty Ltd,JAMSHRI,"0","30.04195","4300","-7.035585480093678",,,"87.62235871661007","-641.1764705882354","84.66257668711657",,,"45.69190600522195",,,"27.117070854700884",,
B2B Software Technologies Ltd,B2BSOFT,,"30.0230982","28.23","12.614747142857148",,,"12.593380967869239","168.42105263157896","-23.56164383561647","20.459846001421212","12.94355091763042","0.1953125",,,"-10.888858208955238","31.385486485208204",
Karuturi Global Ltd,KGL,"Agro Products","29.9814145724272","0.2","-0.02511595229402808",,,"-14.846003002086805","309.4407969209871","-1396.0308586762076",,"-15.39524288377243","-5.64936336924583",,,"-2397.464150571703",,
Envair Electrodyne Ltd,ENVAIREL,,"29.928","62.9","-38.867532467532456",,,"0.1654268765395761","20.704845814977972","59.57446808510635",,,"458.6206896551722",,,"51.87499999999998",,
JBF Industries Ltd,JBFIND,"Textiles","29.883224885","3.65","-0.01612294027656383",,,"-21.09381430004148","80.20520762752878","-84.85569985569987",,"-16.950114112204663","-66.2984214155319",,,"-58.354916359325735",,
Country Condo's Ltd,COUNCODOS,"Real Estate","29.8749605","3.9","36.88266728395064",,,"-2.2575016911800194","-122.72727272727272","-62.53687315634217","-2.481223069486027",,"-17.731320170344556",,,"-69.44988188976374","2.9803495194283602",
Riddhi Steel and Tube Ltd,RSTL,,"29.8449072","36","8.752172199413407",,,"2.4615725397325594","-147.46268656716416","1.4508274339154672e-13","3.318055233498951",,"-0.1374705420267186",,,"37.056585483870656","1.6626556534444559",
ARC Finance Ltd,ARCFIN,"Investment Banking & Brokerage","29.79205","0.59","90.27893939393951",,,"2.7916308524914557","-970.8333333333331","20.930232558140514","17.721314133738296",,"-78.76649278919913",,,"80.5766122142882","25.96455200262455",
Poona Dal and Oil Industries Ltd,POONADAL,"Agro Products","29.784344","52.43","25.240969491525185",,,"-0.7090890716491827","698.0487804878048","-24.686192468618955","-15.097110976363304","-25.21772194502725","-23.88446051442189",,,"-16.826285714286076","-12.186385453762016",
Vera Synthetic Ltd,VERA,"Textiles","29.684025","60.15","15.144910714285697",,,"9.53468772736652","-208.130081300813","3.0858162617980256e-13","6.9094091967738525",,"2.220446049250313e-14",,,"0.4625000000004333","6.671502286216757",
Vikas WSP Ltd,VIKASWSP,"Agro Products","29.643742","1.45","-0.1812740292301107",,,"-34.9576008403924","-599.9999999999999","-170.45824610374513",,,"-89.5762826587248",,,"-42.78368984426288",,
Aditya Birla Sun Life Nifty IT ETF,TECH,"Equity","29.57509189","31.72",,,,,,,,,,,,,,
Getalong Enterprise Ltd,GETALONG,,"29.52866","153.45","53.688472727272945",,,,"-702.0408163265307","-54.5893719806766",,,"-35.82883039916332",,,"-69.94329251700695",,
TTI Enterprise Ltd,TTIENT,"Diversified Financials","29.519938363999998","12.08","-118.07975345599996",,,"1.268763564252029","611.6504854368932","33.333333333333826",,"90.51021366172101","-78.40277777777777",,,"-523.4070333333368",,
Jindal Hotels Ltd,JINDHOT,"Hotels, Resorts & Cruise Lines","29.505","41.5","14.25362318840581",,,"4.004082145496657","355.30303030303025","74.66266866566728","-0.45718136230213924","-14.765856226199482","39.34210526315789",,,"184.17499999999984","14.059385327925389",
Kratos Energy & Infrastructure Ltd,KRATOSENER,"Conglomerates","29.4","294","-172.94117647058818",,,"-51.40903725158126","-151.35135135135138","-299.9999999999999",,,"-88.11881188118812",,,"-419.99999999999955",,
Ameya Precision Engineers Ltd,AMEYA,"Industrial Machinery","29.3625","39.15","15.871621621621617",,,,"-79.85739750445633","4.4303797468354755",,,"20.659432387312183",,,"7.2847682119205395",,
Simplex Castings Ltd,SIMPLEXCAS,"Iron & Steel","29.3316608","48.69","-1.7253918117647062",,,"-11.976434991308793","5537.142857142858","-132.46041412911083",,"9.533333146333312","27.22563936549045",,,"-1217.7338947368428",,
Quadpro Ites Ltd,QUADPRO,"Business Support Services","29.319","5.8","36.648749999999986",,,,"-128.8617886178862","7.352941176470652",,,"-6.474103585657353",,,"-44.86105295128862",,
ICICI Prudential Midcap Select ETF,ICICIMCAP,"Equity","29.289530724000002","112.43",,,,,,,,,,,,,,
MT Educare Ltd,MTEDUCARE,"Education Services","29.252361869999998","3.95","-0.4818376193378356",,,"-23.361672806003707","332.7402135231317","-1857.4898785425007",,,"-29.09173170455832",,,"-137.64812126909533",,
G.S. Auto International Ltd,GSAUTO,"Auto Parts","29.217849539999996","19.47","-10.434946264285724",,,"-0.462328004383028","197.91666666666669","-46.54939106901211","-4.944803785876584","-38.3673880471401","29.121863799283165",,,"10.21429679487193",,
Vilin Bio Med Ltd,VILINBIO,"Pharmaceuticals","29.1555","21.1","1457.7750000000224",,,,"121","-11.627906976744177",,,"-4.351535836177467",,,"-83.33333333333353",,
Camex Ltd,CAMEXLTD,"Specialty Chemicals","29.094795","28.01","-2909.4794999966866",,,"2.806875360548866","112.40418118466899","-72.80000000000025","-23.04768767653751",,"-19.008851491640264",,,"-109.6918037974683",,
Tyroon Tea Co Ltd,TYROON,,"29.087955","84.79","8.263623579545458",,,"10.54686646562839","-50.303030303030305","-41.87298170075353","43.74151487864153","31.737277351362714","3.7713472485768618",,,"-47.269122191011256",,
Caprolactam Chemicals Ltd,CAPRO,,"28.9524","62.94","11.353882352941177",,,"18.952976807934085","143.99999999999997","3226.6666666666497","37.33471226338059","41.37779890781208","297.5806451612903",,,"300.6614173228345","71.78307899035407",
Omfurn India Ltd,OMFURN,"Home Furnishing","28.951","40.4","7.44241645244216",,,"16.118351206913538","-54.77941176470589","145.87155963302766","13.705935665379542","-31.09734036181112","120.061919504644",,,"465.6921739130452","12.237734702051606",
Ravi Kumar Distilleries Ltd,RKDL,"Alcoholic Beverages","28.92","12.05","-12.684210526315802",,,"-19.213615385433435","-1357.8947368421052","84.98827208756843",,,"183.4136933461909",,,"83.4920634920635",,
Aspira Pathlab & Diagnostics Ltd,ASPIRA,"Hospitals & Diagnostic Centres","28.789521","27.95","-319.8835666666662",,,"26.404283484700052","-64.19753086419753","-70.27863777089783",,,"-24.70708099847173",,,"-102.08173033707865",,
Balkrishna Paper Mills Ltd,BALKRISHNA,"Paper Products","28.782781919999998","26.45","-0.5549022926547137",,,"-12.260989313872129","64.13641364136414","-443.7007874015751",,,"-57.60052684589757",,,"-1005.9701492537289",,
DRA Consultants Ltd,DRA,,"28.7414","26.2","16.42365714285714",,,"-3.778980803710408","-113.14168377823408","2.26537216828474","-7.113162560176123",,"0.19230769230769162",,,"4.413253012048096","-9.657054633242424",
Mohit Paper Mills Ltd,MOHITPPR,"Paper Products","28.546","20.59","5.802032520325189",,,"17.402899749447243","-246.62790697674419","60.778443113772425","15.463621971684027",,"58.614888546193725",,,"150.71428571428436","35.64702550052281",
Pulsar International Ltd,PULSRIN,"Asset Management","28.5","95","203.57142857142856",,,"13.09264089979596","42.85714285714285","333.33333333333326",,,"311.11111111111114",,,"-59.99999999999993",,
LCC Infotech Ltd,LCCINFOTEC,"IT Services & Consulting","28.48350375","2.25","-44.50547460937499",,,"-30.26617768644678","106.59340659340658","13.846153846153854",,"-30.8688899062997","41.32231404958677",,,"14.463952702702723",,
Destiny Logistics & Infra Ltd,DESTINY,"Logistics","28.4678","17.6","13.752560386473402",,,,"-1350","72.72727272727285",,,"63.48201438848922",,,"-41.96822963410857",,
Rapicut Carbides Ltd,RAPICUT,"Industrial Machinery","28.446113519999997","53.19","-21.071195199999938",,,"-1.1091600886581898","-193.0041152263374","-253.3333333333313",,,"9.427702515897153",,,"-27.69374905660433",,
TGB Banquets and Hotels Ltd,TGBHOTELS,"Hotels, Resorts & Cruise Lines","28.407808","9.85","20.88809411764706",,,"-22.34306069406715","-14534.48275862069","145.69832402234636",,,"55.35911602209944",,,"106.75397841020607","20.57964962466887",
Sri Havisha Hospitality and Infrastructure Ltd,HAVISHA,"Oil & Gas - Storage & Transportation","28.404123","1.75","18.81067748344372",,,"195.41769390627772","-124.60567823343848","149.18032786885243",,,"97.80219780219781",,,"161.50154224137944",,
SBI-ETF 10 year Gilt,SETF10GILT,"Debt","28.388294608000002","217.52",,,,,,,,,,,,,,
Dharani Sugars and Chemicals Ltd,DHARSUGAR,"Sugar","28.386","8.55","-0.9051658163265305",,,"-71.37007480249238","78.53441894892673","45.865556216537776",,,"-97.6401179941003",,,"22.03781094527366",,
Veerkrupa Jewellers Ltd,VEERKRUPA,,"28.176294594999998","2.05","704.4073648749675",,,,"-925","100.00000000000888",,,"53.34420880913542",,,"3954.6554389874273",,
Aanchal Ispat Ltd,AANCHALISP,"Iron & Steel","28.1525625","13.17","-1.2005357142857154",,,"-12.747811406507193","173.34801762114537","-1009.0163934426167",,,"10.931358587297058",,,"-564.6025141643087",,
Centenial Surgical Suture Ltd,CSURGSU,"Health Care Equipment & Supplies","28.0882617","76.99","28.088261699999943",,,"-0.007576905678752244","141.11675126903555","-2.428256070640125","-0.4904382729226442",,"18.686755115808417",,,"182.20138709677457","2.452798836118397",
Gayatri Rubbers and Chemicals Ltd,GRCL,"Tires & Rubber","28.08751","53.5","30.20162365591391",,,,,"55.66037735849079",,,"33.3933933933934",,,"36.250909090909126",,
Sumeet Industries Ltd,SUMEETINDS,"Textiles","27.983445030000002","2.7","-0.4765573063692096",,,"-2.9970264498555665","156.33206268530287","-152.97316896301678",,"0.7536928104592278","14.100895659496281",,,"-2119.4238681443526",,
Winsome Breweries Ltd,WINSOMBR,,"27.8902512","9.99","-34.012501463414644",,,"-40.54720288566791","-1669.2307692307693","133.3333333333335","-35.962121373658675",,"-78.027950310559",,,"42.68584999999985",,
Jet Knitwears Ltd,JETKNIT,"Apparel & Accessories","27.87554","66.4","23.037636363636334",,,"-3.4784496489983274","108.9622641509434","0.923076923076765","0.3076981250698996",,"-10.7421875",,,"4.481034482758076","-0.5488245291280447",
Kotak It ETF,KOTAKIT,"Equity","27.800666394","32.19",,,,,,,,,,,,,,
TCM Ltd,TCMLMTD,"Commodity Chemicals","27.780313055","36.78","-6.9624844749373445",,,"100.05431831328107","-1058.974358974359","-16.987179487179414",,,"65.99099099099102",,,"0.9881001745137339",,
Vanta Bioscience Ltd,VANTABIO,"Labs & Life Sciences Services","27.760176","43.98","347.0022000000031",,,,"197.86324786324786","-2.2613065326632804",,,"0.3972194637537285",,,"-80.36266666666658",,
E-Land Apparel Ltd,ELAND,"Apparel & Accessories","27.738491082","5.87","-0.6958979197691919",,,"4.60201431222329","209.7107438016529","-27.915518824609766",,"-24.746271761696505","19.521727950629963",,,"-39.48961083945434",,
Anuroop Packaging Ltd,ANUROOP,,"27.7238","24.92","10.23018450184502",,,"38.30695518064837","43.08943089430895","30.729166666666618","27.843095114527493",,"36.512758201701075",,,"1.069239908510594","-10.353978382411032",
Accedere Ltd,ACCEDERE,,"27.699321","56.41","-923.3106999999958",,,"19.9664983212529","-22.388059701492537","-10.000000000000123","35.09600385206129","120.39445754429603","82.2222222222222",,,"-15.5637499999999",,
The Victoria Mills Ltd,VICTMILL,"Real Estate","27.5968","2862.9","11.793504273504272",,"0","21.153352787929556","-233.7986774430566","325.71428571428567","19.256801533851075",,"3420.27027027027",,,"252.17919999999995","21.91898908797163",
Mindpool Technologies Ltd,MINDPOOL,"Outsourced services","27.501375","68.1","-211.5490384615408",,,"17.63475425030123","-316.30434782608694","-28.571428571428317","-19.080988603500405",,"-6.024096385542155",,,"-113.82763157894742",,
Johnson Pharmacare Ltd,JOHNPHARMA,,"27.5","0.5","-21.317829457364343",,,,"4554.545454545455","-1092.307692307693",,"-14.397238489512642","-69.01840490797547",,,"-1396.0088888888906",,
Heads UP Ventures Limited,HEADSUP,"Textiles","27.492848205","12.3","-2.846050538819876",,,"-64.30939932494802","-112.8688524590164","-90.49586776859506",,,"-39.8406374501992",,,"-79.70391309124768",,
Prakash Woollen & Synthetic Mills Ltd,PWASML,"Textiles","27.42431175","26.11","-5.441331696428577",,,"0.7876543287892668","-83.48813209494324","-79.24187725631757","-37.42862027593253","-26.832352971658334","5.128724913845528",,,"-9975.074499998722",,
Tamilnadu Telecommunication Ltd,TNTELE,"Telecom Equipments","27.4086","6.2","-2.2897744360902252",,,"-36.17883659501213","18.95006402048655","-28.865979381443303",,"1.5083315772602468","800",,,"-14.655172413793094",,
Cybele Industries Ltd,CYBELEIND,,"27.381248","25","88.32660645161184",,,"23.153822107873935","-523.015873015873","21.348314606741855","14.242093886585039",,"27.511961722488067",,,"146.82615384615596","18.01899805258287",
Jainex Aamcol Ltd,JAINEX,,"27.353058639999997","183.95","21.88244691199998",,,"5.6263145660022","255.81395348837214","-16.799999999999983","6.94732989070681","-11.000375645349859","7.562136435748279",,,"-11.84963391608394",,
Sj Corporation Ltd,SJCORP,"0","27.33756","31.09","80.40458823529367",,,"21.45083611685308","266.6666666666667","624.9999999999831",,"-41.11371790945915","50.86505190311419",,,"777.2749999999533",,
Jaipan Industries Ltd,JAIPAN,"Home Electronics & Appliances","27.30898368","43.16","19.368073531914863",,,"7.916828294138956","-309.9999999999999","244.7761194029845","-10.21922317628745",,"73.22497861420018",,,"607.5814399999933","-15.474739686504535",
Blue Chip Tex Industries Ltd,BLUECHIPT,"Textiles","27.27172","136","29.968923076922916",,,"6.908062484053379","-58.02325581395349","-45.579078455790636","-16.208656508885277","-2.418069030174741","3.8851282051282077",,,"-71.50602803738308","-29.305173722748634",
Spectrum Foods Ltd,SPECFOOD,"Packaged Foods & Meats","27.267322863999997","58.49","71.75611280000004",,,"13.524318554173242","-96.32653061224491","27.485380116958783","0.18450309999920034","-42.91747031827589","-3.3007334963325308",,,"253.20899760000214",,
Grovy India Ltd,GROVY,"Real Estate","27.22266522","81.93","30.247405799999914",,,"11.417024567462652","-154.16666666666666","27.27272727272778","51.96844652379578",,"-4.381210478771447",,,"-35.479521509433795","25.9804451915993",
S V J Enterprises Ltd,SVJ,,"27.192051","51.14","39.40876956521738",,,,"-6.02409638554216","3.225806451612887",,,"14.087301587301582",,,"-92.63698630136987",,
Ansal Housing Ltd,ANSALHSG,"Real Estate","27.15797292","3.76","-0.4426006016949152",,,"-1.121501370052369","-87.975916415796","-143.1923671995874",,"-43.916918881901054","4.387407258873077",,,"-161.92891989712808",,
Vaxtex Cotfab Ltd,VCL,"Textiles","27.15236935","2.2","24.028645442478027",,,"33.44354225275259","133.3333333333333","-38.93805309734517","39.630774733777145",,"25.333119280783436",,,"-26.810584534121173","47.538465468938455",
Super Crop Safe Ltd,SUCROSA,"Commodity Chemicals","27.1447875","6.93","26.612536764705887",,,"-19.888601298162236","129.13385826771653","176.5807962529274","-15.499127083004428",,"11.468116658428084",,,"115.53883307573416","-27.931298278763016",
City Pulse Multiplex Ltd,CPML,,"27.098375511","82.02","-36.131167348",,,"-5.761971057004733","-340","-562.5000000000002",,,"17.021276595744705",,,"-90.57420307692308",,
Gold Line International Finvest Ltd,GOLDLINE,"Diversified Financials","27.09018","0.51","387.00257142857106",,,"-2.4325777860798814","401.58730158730157","-64.99999999999996","-15.23908984637824",,"9.84848484848484",,,"-100",,
Erp Soft Systems Ltd,ERPSOFT,"Software Services","27.05868","66.4","84.55837500000028",,,"-3.1578055393287285","-112.00000000000001","51.612903225805844","-11.988064815024712",,"59.9456890699253",,,"56.41999999999962","-14.382474280878753",
Apex Capital and Finance Ltd,ACFL,"Consumer Finance","26.995099680000003","45.6","42.17984325000001",,,"24.4758091150314","175.30864197530863","79.59183673469394","8.324360069419612",,"0",,,"80.9821845714287","7.559862606375556",
Axis Healthcare ETF,AXISHCETF,"Equity","26.973934176","91.06",,,,,,,,,,,,,,
HDFC Nifty IT ETF,HDFCNIFIT,"Equity","26.947385721","311.76",,,,,,,,,,,,,,
Educomp Solutions Ltd,EDUCOMP,"Education Services","26.942776960000003","2.2","-0.5264317499023057",,,"-64.28870158842463","-781.0218978102189","47.631996374348525",,,"-98.11440947891451",,,"46.38592080452548",,
Titaanium Ten Enterprise Ltd,TITAANIUM,"Textiles","26.914028","40","16.82126749999988",,,"18.46203680927452","-109.20840064620357","17.932148626818012","11.796785303250967",,"-8.094561528139554",,,"12.141783333334887","27.46112360307682",
ETT Ltd,ETT,"Real Estate","26.896304039999997","24.65","3.1605527661574615",,,"30.22356670517845","160.16949152542375","696.8750000000001",,"17.946000364851567","268.31683168316835",,,"5101.353647058821",,
OCL Iron and Steel Ltd,OISL,"Iron & Steel","26.882317810000004","1.85","-0.06546444041009157",,,"-63.33447225439656","326.0294117647059","42.274678111587995",,"62.90612844437011","-86.01637107776263",,,"-25.26595744680852",,
Simplex Realty Ltd,SIMPLXREA,"Real Estate","26.86261036","84.03","21.31953203174603",,,"-19.25064775639258","-5.183585313174951","-30.740740740740726",,,"-5.067985166872679",,,"-28.81355932203387",,
Sharika Enterprises Ltd,SHARIKA,"Construction & Engineering","26.846","6.25","-8.15987841945289",,,"19.451088507116033","-187.1313672922252","-157.00483091787427",,,"27.91225416036307",,,"-897.2121212121328",,
Quality Foils India Ltd,QFIL,"Metals - Diversified","26.8276","94","8.409905956112855",,,,"-149.16666666666666","29.310344827586405",,,"4.7640175253729655",,,"-90.10253164556956",,
Elnet Technologies Ltd,ELNET,"IT Services & Consulting","26.740046795","208.3","1.9518282332116785",,"18.56311014966876","3.4815937733875035","-179.45120049890863","4.940047961630718","7.388483746189989",,"12.821454812637768",,,"8.526338890649791","8.760300682243138",
Paras Petrofils Ltd,PARASPETRO,"Textiles","26.73768","0.85","78.64023529411766",,,"-2.3101838235515704","-196","-60.00000000000001",,,"8.03571428571428",,,"-60.67988235294118",,
Jigar Cables Ltd,JIGAR,"Cables","26.7216","38","26.197647058823573",,,"7.368344056731813","6.369426751592347","61.15107913669047","7.095242558877746",,"120.35466461063993",,,"201.96235294117602","15.475201148001494",
Hipolin Ltd,HIPOLIN,,"26.61605","87.99","3.492919947506564",,,"7.553793446540502","-264.91803278688525","882.8282828282836",,,"96.551724137931",,,"786.4864864864869",,
Jetking Infotrain Ltd,JETKINGQ,"Education Services","26.58375","45","-177.22500000000053",,,"-2.4071823433288952","-725","-46.19565217391299","-1.9061592115483639",,"25.05567928730512",,,"-108.48778735632185",,
Narmada Agrobase Ltd,NARMADA,"Agro Products","26.55547944","19.8","40.854583753846136",,,"6.166591433230129","-126.66666666666667","5.076142131979936","4.767190914188046",,"42.96317442192405",,,"20.433013333334316","-1.1234758599220296",
VMS Industries Ltd,VMS,"Shipbuilding","26.522159509999998","16.09","10.608863804000038",,,"3.8313897322258095","-141.30982367758185","31.842105263158246","4.501454344603295",,"-10.653426504842468",,,"69.18617783783978","12.012799110357841",
Solitaire Machine Tools Ltd,SOLIMAC,"Industrial Machinery","26.41275344","57.9","16.507970900000025",,"25.99210498948732","2.5039452009882224","438.02816901408454","32.39436619718297","-4.118686947522687","3.4053575796056057","35.03909026297085",,,"49.53271028037358","-3.680873647972649",
Orient Beverages Ltd,ORIBEVER,"Soft Drinks","26.3594925","121.5","9.281511443661964",,,"16.803418349721678","120.3576341127923","66.9354838709677","15.817734962382058","7.941405407612279","46.5057636887608",,,"249.30907407407256","18.913068217781692",
Greencrest Financial Services Ltd,GREENCREST,,"26.316576","0.73","20.88617142857138",,,"-5.519769450118939","537.3626373626373","115.18987341772139","16.563979544966045","25.67568268125804","175.78828828828827",,,"310.1948386884361","33.672517227496755",
Future Market Networks Ltd,FMNL,"Real Estate","26.182693355","4.7","-2.9059593068812437",,,"-2.9342024295436864","-18.533467877564753","62.464065708418886","-0.3501836908678557",,"14.848282016956716",,,"68.05350842644978",,
Dipna Pharmachem Ltd,DPL,,"26.08263","21.5","28.662230769230494",,,"43.2434181403631","218.10699588477368","3.982300884955874","42.49563932239626",,"37.323072694791804",,,"-98.8993103448276","-26.617192225100318",
Sarthak Industries Ltd,SARTHAKIND,"Commodities Trading","26.0263318","27.8","34.70177573333334",,,"-13.071477717524127","-69.15422885572139","-37.96296296296285","-10.045130163757277","2.89698371135505","-62.89050743393727",,,"-39.52845952874971","-10.509804841960213",
Roselabs Finance Ltd,ROSELABS,"Diversified Financials","26","25.95","12.935323383084576",,,"-6.361625466041954","-90","568.1818181818181","15.321204363112106",,,,,"559.0909090909091",,
Rita Finance and Leasing Ltd,RFLL,,"26","26.45","34.666666666666664",,,"34.86427692327083","121.68949771689498","-35.66878980891719","90.74461081023848",,"-56.55430711610487",,,"-36.75213675213675","75.89059747585742",
WINPRO INDUSTRIES LIMITED,WINPRO,"Advertising","25.9901486","2.6","-123.76261238095238",,,,"-117.83078545071166","89.06249999999999",,,,,,"75.91274457831325",,
Hardcastle and Waud Manufacturing Co Ltd,HARDCAS,"Commodity Chemicals","25.9898805","420.5","23.84392706422019",,,"-1.131299617968884","137.77777777777777","-19.753086419753103","2.9033661071187877",,"-5.963302752293598",,,"-82.63566444444444","-27.469538071886447",
Osiajee Texfab Ltd,OSIAJEE,"Textiles","25.9578","48.24","23.17660714285714",,,"-29.177267754673643",,"61.97183098591552","95.7616287891643",,"-18.060200668896307",,,"59.83357142857141","106.18096602866358",
White Organic Retail Ltd,WORL,"Agro Products","25.917408","7.78","-6.8564571428572245",,,"26.720170842273895","-19.112627986348123","-130.33586132177632",,,"257.19652804767463",,,"-156.90362132173905",,
Transchem Ltd,TRANSCHEM,"Pharmaceuticals","25.81416","21.05","20.987121951219507",,,"14.978511035212438","-94.43176631675034","-35.969387755102034","42.98315843721498",,"-36.33633633633634",,,"-57.142857142857125",,
Patron Exim Ltd,PATRON,,"25.79934","11","18.69517391304347",,,,,"-3.9215686274508568",,,"79.22201138519927",,,"-37.93103448275855",,
G K P Printing & Packaging Ltd,GKP,"Packaging","25.760632272","11.87","30.306626202352945",,,"33.34638091702622","82.14285714285714","22.929936305731974","-7.303862078753287",,"4.850746268656714",,,"5.922067560591776","-8.290850449834474",
Sarvottam Finvest Ltd,SARVOTTAM,"Investment Banking & Brokerage","25.68","34.45","-21.762711864406782",,,"-11.293671754005775","-188.57142857142856","-629.4117647058827",,,"15.723270440251568",,,"-393.7500000000002",,
Lex Nimble Solutions Ltd,LEX,"IT Services & Consulting","25.559","61","31.16951219512195",,,"20.66820767395732","-147.05882352941177","39.240506329113934","25.73753098024456",,"-5.44090056285178",,,"45.153571428571404","28.534813378682998",
Sabar Flex India Ltd,SABAR,"Packaging","25.46749556","16.9","13.993129428571452",,,,"929.7297297297298","10.408163265305964",,,"31.65676385242504",,,"-13.52975352601174",,
Vapi Enterprise Ltd,VAPIPPR,,"25.4381675","111.5","0.6607316233766234",,,"73.73560562352976","-90.9090909090909","8673.21428571429","151.32178570153107","-43.58528606779167","1861.776061776062",,,"14703.978057692324","180.92204417679997",
MRC Exim Ltd,MRCAGRO,"Commodities Trading","25.3853124","24.47","74.66268352941162",,,"-21.687295541660024","13.740458015267185","2.1739130434782106","31.39635637082787",,"-44.349845201238395",,,"594.7266666666653",,
