Name,Ticker,"Sub-Sector","Market Cap","Close Price","Interest Coverage Ratio","Quick Ratio","Asset Turnover Ratio","Cash Conversion Cycle","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Debt to Equity","Earning Power","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Brawn Biotech Ltd,BRAWN,,"5.3225322","16.93","-40.00000000000027","1.180379746835443","1.6086799276672694",,,,"99.2097571942446","0",,"0","0",,"1.9272151898734176","3.2490869247626004"
ADITYA BSL Nifty 200 Quality 30 ETF,NIFTYQLITY,"Equity","5.3081630099999995","16.24",,,,,,,,,,,,,,
CHD Chemicals Ltd,CHDCHEM,"Commodities Trading","5.307267","5.26","1.2432432432432425","3.085422469823584","0.4590281943611277","498.6702355381",,,"636.0311029796133","147.976011994003","1.1397423191278484","0","121.81409295352324","0.2590673575129524","3.615598885793872","0.8912182622874448"
Miven Machine Tools Ltd,MIVENMACH,"Industrial Machinery","5.3011775","16.9","21.500000000000004","0.1475826972010178","3.1760797342192695",,,,"10.690376569037657",,"303.52941176470597","0",,"50.58259081562715","0.29643765903307884","-1.893069306930693"
MFS Intercorp Ltd,MFSINTRCRP,"Iron & Steel","5.2850278","11.66",,"0.09999999999999999","3.523809523809524",,,,"0","73.33333333333316","71.42857142857146",,"73.33333333333316","103.03030303030332","0.09999999999999999","-26.11764705882353"
Perfect Infraengineers Ltd,PERFECT,"Home Electronics & Appliances","5.2668","20.95","1.4814814814814818","1.7875776397515528","0.20787809085681427",,,,"303.40940525587826","42.65060240963855","1.1922503725782418","0","19.03614457831325","4.687500000000002","2.7664596273291924","0.5038327526132406"
Thirani Projects Ltd,TPROJECT,"Investment Banking & Brokerage","5.2553475","2.6",,"31.77777777777778","0.040310077519379844","95.1380609982",,,"0","0",,,"0",,"31.77777777777778","0.456140350877193"
Jayatma Enterprises Ltd,JAYATMA,"Business Support Services","5.25","18","18","13.01923076923077","0.11297071129707113",,,,"2.253086419753086","5.736434108527131","4.858299595141701",,"4.186046511627906","37.49999999999999","13.01923076923077","0.13333333333333333"
Vas Infrastructure Ltd (cn),VASINFRA,,"5.2499018","3.47","0.026081556613537563","0.005020920502092053","0.06866567751285324","6396.9727681818","8142.479591836735","130.3571428571429","37.78391959798996",,"0.8952678698308937","0.044826639831671386",,,"0.24382294648755778","-0.09296024664829261"
Golden Carpets Ltd,GOLCA,"Textiles","5.244048472","8.08",,"0.5573770491803276","0.126012601260126",,,,"67.78571428571429","2452.6315789473747",,"0","2452.6315789473747",,"5.19672131147541","0.2631578947368421"
Neo Infracon Ltd,NEOINFRA,"Real Estate","5.2378116","9.75","0.8219178082191788","0.2519893899204244","0.19707486365889934","1559.902881434",,,"272.7169811320755","226.7628205128205","1.6872890888638934","0","66.34615384615384",,"1.3377541998231655","0.891255605381166"
Incon Engineers Ltd,INCON,"Industrial Machinery","5.2141555","12.05",,"2.2857142857142856","0.13384321223709372",,,,"1439.142857142857","0",,"0","0",,"2.321428571428571","0.28"
Lakshmi Precision Screws Ltd,LAKPRE,"Industrial Machinery","5.197291825","4.95","-0.009368836291912402","0.26096101433819174","0.5767122855369597",,"531.1109889304304","174.4994868411407","86.21680286006129","989.9392558845861",,"0.6872386518212504","236.97798025816246",,"0.8427835051546392","-10.220730797912008"
Looks Health Services Ltd,LOOKS,"Health Care Equipment & Supplies","5.187","4.99",,"21.999999999999982","0.03055463301228828","1585.9999997885",,,"0","0",,,"0",,"21.999999999999982","2.24390243902439"
Milestone Furniture Ltd,MILEFUR,"Business Support Services","5.178429","5.84",,"80.23529411764706","0",,"114062.5","6205",,"1.0670731707317074",,"0.0032","1.0670731707317074",,"94.94117647058823","0"
Raghunath International Ltd,RAGHUNAT,"Real Estate","5.150206","10.3",,"0.7961165048543688","0.0945326278659612",,,,"137.5559701492537","0",,"0","0",,"1.9708737864077668","1.1074380165289257"
Nexus Surgical and Medicare Ltd,NEXUSSURGL,,"5.1381141","9.37",,"0.7527472527472527","1.0716723549488056","-617.6228121106",,,"13.949044585987261","0","11.5","0","0","9.340659340659338","0.989010989010989","-12.559999999999995"
Olympic Oil Industries Ltd,OLYOI,"Paper Products","5.1372","18",,"0.934140061791967","0.0000544373222281196",,,,"5779683.75",,,,,,"0.934140061791967","-0.000787246604999016"
First Custodian Fund (India) Ltd,1STCUS,"Investment Banking & Brokerage","5.127","34.18",,"4.395652173913043","0.08866279069767442",,,,"665.6762295081968","1.589958158995816","3.8062283737024223",,"1.589958158995816","18.8","4.395652173913043","0.1561100447856686"
Arihant's Securities Ltd,ARISE,"Diversified Financials","5.125","10.24",,"0.8484848484848486","0.10882352941176471",,,,"11.097972972972972","0","3.5664007508212108",,"0","56.565656565656575","0.8484848484848486","-73.99999999999993"
Asia Capital Ltd,ASIACAP,"Investment Banking & Brokerage","5.11726","16.55",,"7.666666666666666","0.0979020979020979",,,,"0","15.990990990990992","5.172413793103449",,"15.990990990990992","25.64102564102562","7.666666666666666","1.4000000000000001"
Unishire Urban Infra Ltd,UNISHIRE,,"5.115285","2.1",,"17.012048192771083","0.05278944211157769",,,,"335.9659090909091","2.094240837696335",,"0","0",,"17.240963855421683","0.08262910798122067"
S G N Telecoms Ltd,SGNTE,"Electrical Components & Equipments","5.0910237","0.64","-15.000000000000002","19.69230769230769","0.03247631935047362",,,,"7710.625000000001","0",,,"0",,"19.69230769230769","0.04878048780487806"
Enterprise International Ltd,ENTRINT,"Textiles","5.088743","16.57","0.9166666666666643","7.702479338842974","0.6430810568741604",,,,"61.00278551532033","8.108108108108109","0.9450171821305818","0","0","3.906249999999978","8.107438016528924","0.8300578034682082"
Super Bakers Ltd,SUPERBAK,"Packaged Foods & Meats","5.0823312","16.41",,"15.304347826086955","0.17433414043583534",,,,"12.673611111111112","0","8.899297423887589",,"0","127.2727272727282","15.304347826086955","0.2318840579710145"
Sujana Universal Industries Ltd,SUJANAUNI,"Iron & Steel","5.06523216","0.3","-59.82027649769586","0.707469924537191","0.05777433323758475","2382.56003794",,,"5791.533067542214",,,,,,"0.707469924537191","-0.15673243743935064"
Pushpanjali Realms and Infratech Ltd,PUSHPREALM,"Real Estate","5.055555","4.85","-21.0909090909091","0.45839177185600744","0.15486425339366514","1378.0327093251","1121918.7499999998","401317.5","71.05368882395909","124.63566967383763",,"0.0003253355022366816","72.4149895905621",,"1.965404394576905","0.36016837674296237"
Ashram Online Com Ltd,ASHRAM,"Retail - Online","5.04","4","-24.999999999999996","0.9423076923076923","0.06734867860187553",,,,"80.85443037974683","0",,,"0",,"0.9423076923076923","-31.599999999999973"
Quantum Digital Vision (India) Ltd,QUANTDIA,"Construction & Engineering","5.00775","16.5","1.3333333333333337","0.09061488673139159","0.20218579234972678",,,,"172.63513513513513",,"2.0100502512562812",,,"0.11185682326621935","0.09061488673139159","-0.06105610561056106"
Khandelwal Extractions Ltd,ZKHANDEN,"Packaged Foods & Meats","5.0002882","56","6.166666666666667","1.569148936170213","0.23655913978494625",,,,"0","57.41626794258374","9.319899244332493","0","0","10.106382978723403","1.569148936170213","1.1733333333333331"
Organic Coatings Ltd,ORGCOAT,"Specialty Chemicals","4.9961646","6.55","0.3624161073825501","0.6015748031496062","1.031075340934496","45.7414777611",,,"94.73222029488291","465.6488549618322","2.4128686327077737","0","256.8702290076336",,"0.8677165354330708","-42.70370370370363"
Atharv Enterprises Ltd,ATHARVENT,"Commodities Trading","4.964","2.78","4.499999999999999","3.1705426356589146","0.11471082313414926","377.7858496392",,,"0","2.3517382413087935","0.8434864104967197","0","2.3517382413087935","5.617977528089878","3.527131782945736","0.5765983112183354"
NB Footwear Ltd,NBFOOT,"Apparel & Accessories","4.941","3.48",,"0.02105263157894737",,,,,,,,,,,"0.02105263157894737","0"
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,"Pharmaceuticals","4.9319165","3.79",,,"2.6666666666666665",,,,"0","0","109.99999999999999",,"0","1099.9999999999836",,"3.9999999999999996"
Hiliks Technologies Ltd,HILIKS,,"4.92663","9.9","13.999999999999973","1.113518197573657","0.24230769230769228",,,,"0","1.2110726643598617","0.8055235903337152",,"1.2110726643598617","1.1206896551724113","1.113518197573657","6.999999999999982"
Fraser and Co Ltd,FRASER,,"4.9209018","6.03","6.750000000000002","2.0561797752808992","0.6913113869400971",,,,"414.57845433255267","5.620915032679738","3.5340314136125666","0","4.836601307189542","4.456094364351246","2.07223113964687","2.1350000000000002"
Progrex Ventures Ltd,PROGREXV,"Packaged Foods & Meats","4.9164016","13.64",,"60.00000000000004","0.00112549240292628",,,,"0","0",,,"0",,"60.00000000000004","0.0012070006035003018"
Innocorp Ltd,INNOCORP,"Plastic Products","4.9157266","6.17",,"0.0959409594095941","2.103186646433991","758.7849391062",,,"12.904040404040403",,"170.25316455696202","0",,"95.07389162561579","0.10701107011070111","-2.547794117647059"
Space Incubatrics Technologies Ltd,SPACEINCUBA,"IT Services & Consulting","4.914502992","1.36","-527","91.42857142857144","0.016393442622950824",,,,"16079.553571428572","0.7309941520467835",,,"0.49707602339181284",,"91.42857142857144","0.0225851986287558"
Sri Adhikari Brothers Television Network Ltd,SABTN,"TV Channels & Broadcasters","4.89223","1.4",,"0.010869565217391308","0",,,,,,,"0",,,"0.024443999198557404","0"
Voltaire Leasing and Finance Ltd,VOLLF,,"4.892184","11.68",,"0.06131078224101479","0.031917015759026536",,,,"0","0","1.0743801652892562","0","0","4.0169133192389","0.06553911205073995","-0.14814814814814814"
