Name,Ticker,"Sub-Sector","Market Cap","Close Price","% Away From 52W Low","% Away From 52W High","1Y Return","1Y Return vs Nifty","5Y CAGR","6M Return","6M Return vs Nifty","1M Return","1M Return vs Nifty","Face value"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","65189.17354092","96.7","56.47249190938513","0.4136504653567741","14.641375222288097","-6.29156709000215","-6.1263198470405955","32.46575342465754","21.64071521945609","17.639902676399025","11.462145683940195","1"
Zomato Ltd,ZOMATO,"Online Services","65145.653052434995","77.65","91.256157635468","9.787508048937532","45.41198501872661","24.479042706436363",,"50.92322643343052","40.09818822822907","2.3731048121292178","-3.8046521803296125","1"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","65135.5171552","1930.35","34.98951048951049","2.761157303079753","28.982360016036353","8.049417703746105","22.129480082684694","22.0157390727221","11.190700867520645","3.779468293863066","-2.3982886985957643","5"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","64595.13287773001","4717.35","115.15358828761033","1.686328129140291","114.52251023192362","93.58956791963337",,"70.84419817470668","60.019159969505225","33.16631145111436","26.98855445865553","10"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","64326.79601835","637.35","80.19508057675996","2.063230564054286","78.82996632996634","57.89702401767609","28.290864524611226","6.0306105473298945","-4.794427657871559","7.270891189093671","1.093134196634841","1"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","63746.67177756","412.3","105.12437810945272","2.995391705069106","102.80373831775701","81.87079600546676","47.37768429388929","31.83053557154277","21.005497366341316","12.404580152671755","6.226823160212925","2"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","63381.37187874","1345.15","60.70127232542861","2.947626658736935","53.302182460539065","32.36924014824882","18.948735136330885","38.68955562429118","27.86451741908973","0.10046137818128713","-6.077295614277543","1"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","61883.96578591","3087.15","37.45102404274265","3.8773626160050423","9.211992570973736","-11.720949741316511","-1.7784868731696601","12.405104771614278","1.5800665664128246","10.227800192808951","4.050043200350121","2"
IDBI Bank Ltd,IDBI,"Public Banks","61826.31250625","57.3","64.41893830703012","8.202443280977324","58.28729281767954","37.35435050538929","-0.24255309995319108","4.8490393412625785","-5.975998863938875","5.1376146788990775","-1.0401423135597527","10"
Tube Investments of India Ltd,TIINDIA,"Cycles","61731.36186121999","3164.85","59.76022211004543","7.388975780842699","44.19107932024237","23.258137007952126","69.86292951213593","20.119555935098205","9.294517729896752","4.7894179193430935","-1.3883390731157368","1"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","61491.40144425","607.5","78.6764705882353","0.21399176954732813","69.31438127090301","48.38143895861276","11.790754751684918","38.635326335006845","27.810288129805393","9.252765039115197","3.0750080466563663","1"
Canara Bank Ltd,CANBK,"Public Banks","61399.238378940005","340","63.85542168674698","1.4705882352941124","54.72127417519909","33.78833186290885","7.502717778452261","6.599780529863618","-4.2252576753378355","10.966057441253271","4.788300448794441","10"
Trent Ltd,TRENT,"Retail - Apparel","61017.645243344996","1716.45","48.61038961038962","4.398613417227426","41.914014055394794","20.981071743104547","39.4363529197854","45.178888606952555","34.3538504017511","-0.17447439588240427","-6.3522313883412345","1"
Info Edge (India) Ltd,NAUKRI,"Online Services","60371.3011055","4652.75","40.64294782661266","2.493149212831125","12.630113773904624","-8.302828538385624","29.713930907635255","26.758932585034934","15.93389437983348","4.422425208160338","-1.755331784298492","10"
Power Finance Corporation Ltd,PFC,"Specialized Finance","59771.44307712","226.2","124.29350520575113","1.8567639257294433","103.14324202963628","82.21029971734603","26.00927748080575","50.39893617021275","39.5738979650113","10.909536651139986","4.731779658681155","10"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","59407.020884115","609.25","72.29920814479638","3.405826836274106","66.07605288264958","45.143110570359326",,"38.9712591240876","28.14622091888615","4.314699083982544","-1.8630579084762866","10"
Union Bank of India Ltd,UNIONBANK,"Public Banks","58129.527198330004","86.9","136.14130434782612","10.932105868814723","132.3529411764706","111.41999886418036","2.5152035759129943","6.953846153846161","-3.871192051355292","22.65349329569515","16.475736303236317","10"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","56851.52368855","398.6","59.791541391060356","1.8564977420973294","58.64676616915423","37.71382385686398","26.285387903155886","34.867196751818646","24.042158546617195","1.039290240811159","-5.138466751647671","1"
Bosch Ltd,BOSCHLTD,"Auto Parts","56336.3916368","19058.4","24.564705882352953","4.888133316542831","16.301236948575422","-4.6317053637148256","1.6131233393652522","12.408763429285958","1.583725224084505","-0.0013117403383765376","-6.179068732797207","10"
PI Industries Ltd,PIIND,"Diversified Chemicals","55300.13840197","3644.95","27.050437449893682","10.046777047696143","23.551344846872183","2.6184025345819357","36.2136346307903","12.562728718558427","1.7376905133569736","-6.056779082204668","-12.234536074663499","1"
IDFC First Bank Ltd,IDFCFIRSTB,"Private Banks","54218.547688520004","81.4","134.5821325648415","3.8083538083538038","133.23782234957022","112.30488003727997","17.175653024416416","37.1524852569503","26.327447051748848","-1.690821256038637","-7.868578248497467","10"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","53804.52","1916.8","73.65464758108354","1.914649415692815","65.36968337503235","44.4367410627421","24.833378307076327","32.444290896527896","21.619252691326444","0.910765991050274","-5.266991001408556","2"
One 97 Communications Ltd,PAYTM,"Business Support Services","53421.218169","851.35","94.21694992585832","7.47048804839372","15.570488020090957","-5.36245429219929",,"54.55205591358809","43.72701770838664","-4.956740161875521","-11.134497154334351","1"
Adani Wilmar Ltd,AWL,"FMCG - Foods","52162.600811675","401.4","22.65851795263558","109.69108121574492","-34.630730396547506","-55.56367270883776",,"-27.603931824330427","-38.42897002953188","-3.7640853512347268","-9.941842343693557","1"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","51897.305384025","1294.5","42.057613168724274","1.4947856315179475","26.255730030235057","5.322787717944809","27.12790884480121","22.998717278730577","12.173679073529124","8.667366211962225","2.4896092195033948","10"
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","51783.15140768","15986.45","21.661555087099792","0.7102890260189065","14.720741150045571","-6.212201162244677","8.918659999186197","17.48393331545084","6.658895110249388","15.617214083987557","9.439457091528727","10"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","51405.5854788","2520.15","58.54985844605223","1.2638136618851936","31.141697455378054","10.208755143087807",,"24.627253171129738","13.802214965928284","19.727778041712195","13.550021049253365","5"
AU Small Finance Bank Ltd,AUBANK,"Consumer Finance","51316.825567575","772.35","40.939781021897815","2.9326082734511427","33.86775283820087","12.934810525910624","19.570876734847296","25.310294475541493","14.48525627034004","0.6253664256400324","-5.552390566818798","10"
Astral Ltd,ASTRAL,"Building Products - Pipes","51271.36407317","1888.7","46.99627392036112","7.166304865780693","42.85201047546116","21.91906816317091","31.989249489849094","26.22257865102837","15.397540445826918","-5.092836863395387","-11.270593855854218","1"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","50853.72442032","175.7","32.006010518407216","0.3984063745019917","18.31649831649831","-2.6164439957919363","10.334941309955315","21.97153766053452","11.146499455333066","5.052316890881906","-1.125440101576924","1"
Yes Bank Ltd,YESBANK,"Private Banks","50178.64438383","17.45","28.782287822878217","41.83381088825215","28.30882352941176","7.375881217121513","-46.18179772947105","-11.645569620253168","-22.47060782545462","7.384615384615381","1.2068583921565503","2"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","50040","625.15","12.215042182731995","23.95425097976487","2.7953629861054017","-18.137579326184845",,"-2.541117780029631","-13.366155985231085","-5.857992621037569","-12.0357496134964","2"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","49869.24313823","23665.1","36.59509379509378","0.8656206819324774","18.241253107161143","-2.691689205129105","26.4780106972065","8.568702158748655","-2.256336046452798","2.905609016867478","-3.272147975591352","10"
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","49742.09267409","1838.2","28.133277568660265","1.017299532151017","16.807523670331065","-4.1254186419591825","10.317443150577766","22.542581913936207","11.717543708734754","11.792252022137085","5.614495029678254","1"
Indian Overseas Bank,IOB,"Public Banks","49618.832172","26.7","58.928571428571416","37.453183520599275","53.89048991354465","32.957547601254404","14.193586368350285","-13.45218800648299","-24.277226211684443","8.536585365853648","2.358828373394818","10"
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","48993.3853615","3082.55","29.68237273874632","28.784610144198798","27.840331778123385","6.907389465833138","24.186735767995327","15.507550492749294","4.682512287547841","-4.66831606618215","-10.84607305864098","2"
JSW Energy Ltd,JSWENERGY,"Power Generation","48477.8458329","294.6","43.953090642560475","25.254582484725052","21.911855990068286","0.9789136777780385","36.64023734195108","12.292738707833047","1.467700502631594","14.608052907994557","8.430295915535726","10"
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","48094.0917093","186.05","95.020964360587","7.121741467347498","93.80208333333336","72.8691410210431","8.029450776285119","27.78159340659342","16.956555201391964","3.5913140311804104","-2.58644296127842","10"
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","47975.087374515","639.4","1.4920634920634779","26.212073819205518","-6.826958105646633","-27.75990041793688","11.779827066602767","-13.336947682298725","-24.16198588750018","-6.445241056405014","-12.622998048863845","2"
Patanjali Foods Ltd,PATANJALI,"Packaged Foods & Meats","47891.9190519","1338.45","56.818980667838325","11.696365198550552","27.83057160594051","6.897629293650262",,"11.905856778562777","1.0808185733613236","13.862186303700556","7.6844293112417255","2"
Tata Elxsi Ltd,TATAELXSI,"Software Services","47074.1382316","7494.3","31.270526620015595","43.57578426270632","-7.6351401316275975","-28.568082443917845","39.97887896469066","17.4968251728517","6.671786967650247","-3.55384823272783","-9.73160522518666","10"
Balkrishna Industries Ltd,BALKRISIND,"Tires & Rubber","46979.9435138","2409.45","34.134053331848804","4.7957002635456325","5.868008260468374","-15.064934051821874","14.964943961569821","8.272855955242992","-2.552182249958461","-1.793392977236137","-7.9711499696949675","2"
NHPC Ltd,NHPC,"Renewable Energy","46960.537713375","48.35","47.63358778625955","1.6546018614270963","45.19519519519521","24.262252882904964","15.769645714663527","13.497652582159624","2.6726143769581707","5.567685589519661","-0.6100714029391696","10"
Tata Communications Ltd,TATACOMM,"Telecom Services","46124.4","1604.3","64.89028213166144","4.344573957489262","63.88803759321688","42.95509528092663","23.74727775430303","19.19019316493313","8.365154959731678","-0.5239497752286495","-6.7017067676874795","10"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","45371.34897552","168.15","24.417314095449495","36.63395777579541","-24.27381220445846","-45.2067545167487","-10.07795651636636","-1.924759405074356","-12.74979761027581","4.08542246982358","-2.09233452263525","10"
Godrej Properties Ltd,GODREJPROP,"Real Estate","44693.1775035","1622.2","61.4129353233831","3.439773147577352","14.821630804077015","-6.111311508213232","19.75579388895352","31.762985826259992","20.93794762105854","6.248362588420232","0.07060559596140159","5"
Supreme Industries Ltd,SUPREMEIND,"Plastic Products","44269.49932935","3467.35","95.67437923250563","1.6626530347383373","83.04606044608684","62.11311813379659","23.468847164781103","46.85938161795848","36.03434341275703","14.095097071405066","7.917340078946236","2"
Aurobindo Pharma Ltd,AUROPHARMA,"Pharmaceuticals","44009.84892199","772.6","94.51158106747232","0.23297954957286482","37.97660505402267","17.043662741732422","5.7640621342276654","73.73510231616821","62.91006411096676","13.459137969013874","7.2813809765550435","1"
L&T Technology Services Ltd,LTTS,"Software Services","43776.04706984","4090.55","27.823695764261046","5.57748957964086","20.08601582338868","-0.8469264889015662","25.887587763328824","26.614975082799404","15.78993687759795","3.032631008903948","-3.145125983554882","2"
MRF Ltd,MRF,"Tires & Rubber","43564.236284545004","101896.2","29.490741829166247","1.0734453296590063","27.714120268823795","6.781177956533547","5.81452193016212","13.778040800830754","2.9530025956293002","2.5647168242605303","-3.6130401681983","10"
Alkem Laboratories Ltd,ALKEM,"Pharmaceuticals","43515.083925","3690.1","29.25043782837127","1.5500934934012722","15.4581436460631","-5.474798666227148","14.910346275919872","21.689091148924938","10.864052943723484","9.048730754454914","2.8709737619960833","2"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","42930.04221","33.25","64.19753086419753","12.481203007518783","61.01694915254239","40.084006840252144",,"0.45317220543806214","-10.371865999763392","0.45317220543806214","-5.724584787020768","10"
REC Ltd,RECLTD,"Specialized Finance","42750.39164","161.75","77.64964305326745","5.81143740340031","72.34949387320194","51.416551560911685","18.679992570158888","30.338436744560845","19.513398539359393","1.220275344180218","-4.957481648278613","10"
Lupin Ltd,LUPIN,"Pharmaceuticals","42449.094044175","946.1","56.898839137645105","0.12683648662932256","43.89353612167301","22.96059380938276","3.3948403345398948","25.302960068869623","14.47792186366817","14.001686950234973","7.8239299577761425","2"
Hindustan Petroleum Corp Ltd,HINDPETRO,"Oil & Gas - Refining & Marketing","42258.55519755","300.4","50.16245938515369","2.5299600532623145","28.18433966289737","7.251397350607121","1.752994382179729","22.163481089873923","11.33844288467247","10.056786957318188","3.879029964859358","10"
Container Corporation of India Ltd,CONCOR,"Logistics","41791.49932932","685.7","23.549549549549553","20.861892956103233","1.8038749907208214","-19.129067321569426","5.582744992511679","-2.8271806136186397","-13.652218818820092","7.755166182132477","1.5774091896736468","5"
Fsn E-Commerce Ventures Ltd,NYKAA,"Wellness Services","41708.60275972","145.05","26.958424507658663","70.8031713202344","-38.0921895006402","-59.025131812930454",,"14.033018867924536","3.2079806627230827","-1.3600816048962936","-7.537838597355124","1"
Mphasis Ltd,MPHASIS,"IT Services & Consulting","40911.79511208","2213.9","33.36345290804494","10.434075613171334","-1.8813570589669075","-22.814299371257157","13.753355425086466","9.34729459412738","-1.4777436110740734","17.479437516582653","11.301680524123823","10"
Page Industries Ltd,PAGEIND,"Apparel & Accessories","40667.526528329996","36568.9","4.624112907032796","48.62109606797031","-16.87148221900943","-37.804424531299674","5.141133202927861","-9.11239632859703","-19.937434533798484","-5.3779884002395955","-11.555745392698427","10"
Indian Bank,INDIANB,"Public Banks","40501.74584028","328.6","97.95180722891568","1.9476567255021227","87.66419189034839","66.73124957805814","1.1558849444699204","14.534681073544807","3.7096428683433533","16.62821650399291","10.45045951153408","10"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","39833.43541076","851.6","26.820551005212213","7.967355565993417","24.85888131368669","3.9259390013964435","7.720241280826778","-1.1319440413304696","-11.956982246531922","4.158512720156556","-2.0192442723022745","2"
United Breweries Ltd,UBL,"Alcoholic Beverages","39769.17846109","1503.85","11.108237901736228","20.12168766831799","-9.174090291408733","-30.107032603698983","7.026449981783145","-4.13399630267101","-14.959034507872463","0.5785179240235329","-5.599239068435297","1"
Mahindra and Mahindra Financial Services Ltd,M&MFIN,"Consumer Finance","39456.647094935","321.35","82.48154457694494","7.841916913023184","57.3702252693438","36.437282957053554","2.3617355272535834","37.036247334754805","26.211209129553353","0.3278176709335034","-5.849939321525327","2"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","38898.16731426","1075.6","36.13466649791164","1.4828932688731866","19.830659536541877","-1.102282775748371","17.1817676182896","29.348806445793997","18.523768240592545","5.430307782787675","-0.7474492096711556","10"
APL Apollo Tubes Ltd,APLAPOLLO,"Building Products - Pipes","38744.50136987","1409.1","59.9432463110102","0.7380597544532019","52.04747774480711","31.114535432516863","54.406756789192336","17.748809225369754","6.923771020168301","4.204104270660005","-1.9736527217988256","2"
Persistent Systems Ltd,PERSISTENT,"Software Services","38639.70696915","5043.75","63.119936611633044","4.663197026022292","43.51054900342859","22.577606691138346","43.66798401272263","16.658956863652133","5.8339186584506795","1.5033054608023628","-4.674451531656468","10"
Dalmia Bharat Ltd,DALBHARAT,"Cement","38202.873160970004","2020.95","36.916093628264626","13.253667829486137","33.58120166567519","12.64825935338494",,"9.887988690120176","-0.9370495150812772","-9.799151975005577","-15.976908967464407","2"
Honeywell Automation India Ltd,HONAUT,"Electronic Equipments","37773.152429135","42582.35","23.989907813437217","4.144440126014648","13.171620420263991","-7.761321892026256","17.303407731247034","5.110980010762285","-5.714058194439168","-0.12395860697263891","-6.3017155994314695","10"
Steel Authority of India Ltd,SAIL,"Iron & Steel","37505.169624120004","89.9","22.81420765027322","4.449388209121241","19.946631087391598","-0.9863112248986496","4.745176373283","-1.7486338797814145","-12.573672084982867","4.534883720930239","-1.6428732715285914","10"
Vodafone Idea Ltd,IDEA,"Telecom Services","37483.36068785","7.55","32.456140350877185","33.774834437086085","-14.204545454545464","-35.13748776683571","-24.560692269393392","4.137931034482756","-6.687107170718697","2.0270270270270196","-4.150729965431811","10"
Linde India Ltd,LINDEINDIA,"Commodity Chemicals","37262.38271316","4593.95","56.62973065121035","0.9588698179126887","32.90564290983784","11.97270059754759","59.92073845510315","35.48077915566893","24.655740950467475","5.600763165758675","-0.5769938267001553","10"
Star Health and Allied Insurance Company Ltd,STARHEALTH,"Insurance","37138.983306040005","645.05","33.95286055445954","20.920858848151312","-5.646163972793099","-26.57910628508335",,"21.489782465392203","10.66474426019075","20.592634137221907","14.414877144763077","10"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","34952.877","1819.65","588.8699602498582","0","584.722483537159","563.7895412248687",,"137.11884284597343","126.29380464077198","39.239392432184275","33.06163543972544","10"
Indraprastha Gas Ltd,IGL,"Gas Distribution","34793.539764","491.3","42.92363636363636","4.966415631996757","33.17972350230416","12.246781190013909","12.01019243292578","15.627206401506246","4.802168196304793","5.37265415549598","-0.8051028369628499","2"
Bandhan Bank Ltd,BANDHANBNK,"Private Banks","34560.991666705","211.65","16.1954433159484","48.73612095440587","-24.960113455061162","-45.89305576735141","-20.99005690585042","-10.75268817204301","-21.577726377244463","-14.311740890688258","-20.489497883147088","10"
Oracle Financial Services Software Ltd,OFSS,"Software Services","34228.28542539","3928.3","36.245556229948846","3.0522108800244308","20.54437216153185","-0.3885701507583974","0.23095289498717975","29.107850064910526","18.28281185970907","0.42565157925683766","-5.752105413201993","5"
UCO Bank,UCOBANK,"Public Banks","34014.701010720004","28.85","158.7443946188341","32.23570190641247","155.30973451327432","134.37679220098408","10.078250704961667","-6.482982171799027","-17.30802037700048","3.5906642728904847","-2.5870927195683455","10"
ACC Ltd,ACC,"Cement","33802.646276315005","1800.45","13.068734888686539","54.683551334388625","-16.6033628236602","-37.53630513595044","6.845566991932506","-23.567244014263878","-34.39228221946533","-2.0536394298770535","-8.231396422335884","10"
Petronet LNG Ltd,PETRONET,"Oil & Gas - Storage & Transportation","33727.50197868","224.55","14.741951967296885","7.949231796927192","-0.6855373728438668","-21.618479685134115","1.5967754088721753","0.7176496972415443","-10.107388507959909","0.2231644722160232","-5.954592520242807","10"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","33477.248297525","3746.4","40.049718696846796","21.129617766389064","37.9737045630317","17.040762250741455","28.268064060970175","-11.835927847788492","-22.660966052989945","-1.7041205871935095","-7.88187757965234","2"
AIA Engineering Ltd,AIAENG,"Industrial Machinery","33265.37969345","3512.8","52.267013437364554","1.6283306763835048","46.01379998337351","25.080857671083262","17.03328696279307","44.89358191717539","34.06854371197394","4.689385924391672","-1.488371068067158","2"
PB Fintech Ltd,POLICYBZR,"Online Services","33261.194306165","776.45","117.9814710836609","0.7083521153969929","48.09269502193403","27.15975270964378",,"78.74079189686927","67.91575369166782","17.813519459828555","11.635762467369725","2"
L&T Finance Holdings Ltd,L&TFH,"Diversified Financials","33148.97797185","131.15","85.76487252124647","6.900495615707203","84.45850914205347","63.52556682976322","-1.953985522296664","38.489968321013734","27.664930115812282","7.853618421052642","1.6758614285938114","10"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","33062.191555725","95.75","89.4164193867458","1.2532637075717945","88.66995073891626","67.737008426626","7.242517880711952","18.502475247524757","7.677437042323303","8.86867538374076","2.6909183912819294","2"
