Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Revenue Ratio","EV / Invested Capital","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector Dividend Yield","Sector PB","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Premium vs Sector","PB Ratio","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio","PS Premium vs Sector","TTM PE Ratio"
Crimson Metal Engineering Company Ltd,CRIMSON,"Iron & Steel","4.144801752","9.36","12.56000530909089",,,,"30.834801752","3.77414954124847","0.9187962381406436","11.012429197142858","12.955799055462183","7.576118366584766","3.2824046705150622","2.903924990739655","20.86185049719418","1.4802863400000001","-68.36909300239678","-77.97360806357877","0.6396299000000003","-47.8104494218525","-39.79438539845662",,"0.5073196758873929","1.4802863400000001","0.5073196758873929","-44.68103908762869",,"-67.01930906993253","13.370328232258053"
Shangar Decor Ltd,SHANGAR,"Home Furnishing","4.1250148","3.25","20.62507399999999",,,,"10.3450148","1.0698050465356772","0.8019391317829456",,"30.42651411764705","6.5474777215189865","0.5697770421302515","6.186206651823186","61.535634799751044",,"-91.52181923008675","-89.61357571860992","0.6425256697819316","-67.02113084925581","-66.48271515014348",,"0.4265785729058945",,"0.4265785729058945","-84.5304151011515",,"-72.95158609929177","18.75006727272732"
Garware Marine Industries Ltd,GARWAMAR,"Shipbuilding","4.111289192","6.78","34.2607432666667",,,,"3.971289192","3.2286904","0.35489626380697054","44.12543546666666","33.09407660000003","33.09407660000003","0.5493648022104091","5.613936989607899","43.5011349669085","45.680991022222216","-93.06466283001934","-93.45544071521996","0.3674074344950849","12.347548065695744","-21.241725548703513",,"3.342511538211382","41.112891919999996","3.342511538211382","-7.705337643541146",,"16.06233240912099","31.625301476923102"
J J Finance Corporation Ltd,JJFINCOR,"Diversified Financials","4.09182","14.51","58.45457142857145",,,,"3.45182","8.419073170731709","0.35512551440329215",,"18.16747368421053","18.16747368421053","1.027726730314729","2.485912822204302","16.437916381714356",,"-72.79452132712818","-83.06581260443443","0.42096913580246914","827.0082684394356","255.60815660065464",,"9.980048780487806",,"9.980048780487806","578.4399785388418",,"417.6408819861907","68.19700000000006"
Pankaj Piyush Trade and Investment Ltd,PANKAJPIYUS,"Investment Banking & Brokerage","4.07","106.8","-81.40000000000035",,,,"3.08","0.8213333333333334","0.11269667032564948",,,,"1.027726730314729","2.485912822204302","16.437916381714356",,"-95.24170079691355","-94.00941985000387","0.1489206000731797","-826.1321320889233","-595.1965815481957",,"1.0853333333333335",,"1.0853333333333335","-64.77090141106457",,"-43.706397005384304","-17.695652173913057"
Chamak Holdings Ltd,CHAMAK,"Plastic Products","4.05625","12.5","7.116228070175393",,,,"7.526250000000001","0.14357592521938192","0.6079361873990308","7.451732673267328","5.534007352941162","5.337765957446795","3.2824046705150622","2.903924990739655","20.86185049719418","4.016089108910891","-87.07009744273275","-62.85062813064454","1.0787898936170208","-85.08486013773584","-65.88879749122691",,"0.07737981686379244","3.496767241379311","0.07737981686379244","-98.00734849687397",,"-94.96956269289973","6.993534482758662"
Superior Finlease Ltd,SUPERIOR,,"4.05135","1.4","11.91573529411764",,,,"47.98135","21.420245535714283","0.9971186616791355","2.15840530814215","104.3072826086956","99.96114583333329","0.12865195946162278","0.16749416915925164","-4.876571427072698","0.18224696356275305","603.1397147539227","603.1397147539227","1.1777180232558149","346.6363722190679","344.34657571027117",,"1.8086383928571428","0.18224696356275305","1.8086383928571428","293.0768058586323",,"292.42638265267425","7.943823529411765"
Ceenik Exports (India) Ltd,CEENIK,"Textiles","4.04345","12.06","-7.351727272727275",,,,"18.87345","6.397779661016949","0.7585791800643088",,"20.74005494505494","16.85129464285714","0.5697770421302515","6.186206651823186","61.535634799751044",,"-96.86865038242468","-93.25465951527168","0.4172807017543859","-114.84098200643997","-111.94710560255247",,"1.3706610169491524",,"1.3706610169491524","-34.02596932437822",,"-13.089384092939193","-7.351727272727272"
Rajasthan Gases Ltd,RAJGASES,,"4.03035","7.5","-3.912961165048544",,,,"7.830350000000001",,"1.4420534069981585",,,,"0.12865195946162278","0.16749416915925164","-4.876571427072698",,"1856.3112755033967","1856.3112755033967","3.276707317073172","19.008057617888348","19.75999483314426",,,,,,,,"-3.912961165048544"
Jagsonpal Finance and Leasing Ltd,JAGSONFI,"Investment Banking & Brokerage","3.960288","7.2","-56.57554285714286",,,,"3.950288","79.00576","5.895952238805971",,,,"1.027726730314729","2.485912822204302","16.437916381714356",,"88.86389268251713","137.77493559484606","5.910877611940299","-604.6845154661574","-444.17709363747497",,"79.20576",,"79.20576","2470.9590244332535",,"4008.2103270824427","-56.57554285714285"
CKP Leisure Ltd,CKPLEISURE,"Hotels, Resorts & Cruise Lines","3.901932","3","-0.6438831683168317",,,,"1.5419319999999996","1.2046343749999997","0.10503623978201634",,,,"0.5697770421302515","6.186206651823186","61.535634799751044",,"-95.69810443721806","-95.64401163498907","0.2694704419889503","-101.18113628232437","-101.04635821246039",,"3.048384375",,"3.048384375","-58.68649820748782",,"93.2913829725844",
Stanpacks India Ltd,STANPACK,"Packaging","3.90144","6.72","-2.3645090909090927",,,,"14.99144","0.5178390328151986","0.846018058690745",,,,"3.2824046705150622","2.903924990739655","20.86185049719418",,"-81.96351295552033","-79.73596113658918","0.5884524886877829","-110.45566517074431","-111.33412920980864",,"0.13476476683937821",,"0.13476476683937821","-92.60726638480408",,"-91.23898532889017","-2.378926829268293"
Nippon India ETF Shariah BeES,SHARIABEES,"Equity","3.899409808","434.83",,"0","0","0","3.899409808",,,,,,"0",,,,,,,,,,,,,,,,
Anna Infrastructures Ltd,ANNAINFRA,"Real Estate","3.8874","10.23","17.670000000000016",,,,"3.9474","3.262314049586777","0.412907949790795",,"13.611724137931043","9.398571428571433","1.1853664126862586","2.9444479811062116","53.76915078309117",,"-85.86458810691236","-85.86458810691236","0.4162098501070664","-67.1372901698185","-67.1372901698185",,"3.212727272727273",,"3.212727272727273","-62.686015833573435",,"-62.686015833573435","14.951538461538464"
Sab Events & Governance Now Media Ltd,SABEVENTS,"Publishing","3.8789730700000002","3.6","-3.958135785714285",,,,"5.188973069999999","2.347951615384615","1.6215540843749998","19.957588730769228",,"57.65525633333342","0.4368719987649118","8.32800735283555","-63.38947359875708","14.919127192307693","154.62757049510088","-43.88259601464875","4.673461530120482","-119.37005467641247","93.75584689223244",,"1.7551914343891404","14.919127192307693","1.7551914343891404","10.149305828317184",,"-47.456425275435265","-4.040596947916667"
Trio Mercantile And Trading Ltd,TRIOMERC,"Commodities Trading","3.872386428","0.58","-38.723864279999795",,,,"3.692386428","0.8044414875816993","0.15195005876543208",,,,"0.5493648022104091","5.613936989607899","43.5011349669085",,"-97.85692865089847","-97.16139553279935","0.1593574661728395","-155.54702921798088","-189.0180550678901",,"0.8436571738562092",,"0.8436571738562092","-56.90119600633133",,"-70.70561515433529","-35.20351298181836"
Innovative Tyres & Tubes Ltd,INNOVATIVE,"Tires & Rubber","3.868185615","2.15","-0.0730673520022667",,,,"41.178185615000004","22.020420114973263","0.8891856103433384",,,,"0.5697770421302515","6.186206651823186","61.535634799751044",,"-85.93125527578361","-92.82098721258788","0.4441085665901259","-100.18583390620599","-100.11873990126216",,"2.068548457219251",,"2.068548457219251","30.79269901952277",,"31.16213142960848",
Gujarat Metallic Coal & Coke Ltd,GMETCOAL,"Commodities Trading","3.8622831","20.4","-0.28952646926536735",,,,"17.2522831","191.69203444444446","0.5986218979875086",,,,"0.5493648022104091","5.613936989607899","43.5011349669085",,"-96.62941192795068","-95.53548865163839","0.25063485399091506","-100.41530811933892","-100.66556072499168",,"42.91425666666667",,"42.91425666666667","2092.3041656324353",,"1390.115640708379","-0.29039722556390973"
Gujarat Inject Kerala Ltd,GUJINJEC,"Diversified Chemicals","3.860412","7.5","77.20824000000009",,,,"4.580412000000001","7.508872131147543",,,"76.34020000000008","76.34020000000008","3.2824046705150622","2.903924990739655","20.86185049719418",,"-192.34695972550827","-251.06560369744435","-4.386831818181815","117.99993363543365","270.0929599240692",,"6.3285442622950825",,"6.3285442622950825","86.02534958291237",,"311.4166516150153","128.68040000000033"
Asian Warehousing Ltd,ASIAN,,"3.8428944","11.57","22.605261176470567",,,,"11.5428944","6.273312173913043","0.34069936245572613","8.128798873239436","10.399003963963963","8.678867969924811","0.12865195946162278","0.16749416915925164","-4.876571427072698","2.706263661971831","-12.362674489726185","-12.362674489726185","0.146787410236822","567.8922006921008","563.5482431565658",,"2.0885295652173914","2.706263661971831","2.0885295652173914","353.9063937153822",,"353.15531594278167","27.449245714285755"
Spectra Industries Ltd,SPECTRA,"Auto Parts","3.836547","5.69","-1.148666766467066",,,,"57.026547",,,"12.45121113537118",,,"0.5697770421302515","6.186206651823186","61.535634799751044","0.8376740174672489","-101.45097882157746","-101.26696145705843","-0.07837685393258427","-102.15154427362859","-101.86666924003474",,,"0.8376740174672489",,,,,"-1.1521162162162162"
Multipurpose Trading and Agencies Ltd,ZMULTIPU,"Specialized Finance","3.8115","7.32","20.06052631578947",,,,"3.8815000000000004","11.416176470588235","0.8365301724137931",,"20.428947368421053","20.428947368421053","1.027726730314729","2.485912822204302","16.437916381714356",,"-3.9832814229945734","-66.37632439512792","0.8358552631578947","301.74733418243846","22.038133361628056",,"11.210294117647058",,"11.210294117647058","942.7512919733103",,"481.4507185304352","20.060526315789474"
Mahaveer Infoway Ltd,MINFY,"IT Services & Consulting","3.806719","7","-12.279738709677432",,,,"5.7967189999999995","1.3801711904761902","0.8512069016152716","5.269744545454545","10.937205660377353","9.824947457627113","2.5262844519982592","7.377084724764392","27.498384744157313","3.460653636363636","-89.56992795469235","-89.3163680625165","0.788140579710145","-145.742950380572","-144.6562182612801",,"0.9063616666666666","3.3988562499999997","0.9063616666666666","-77.3451076714296",,"-75.62021491467304","-19.033594999999973"
NCC Blue Water Products Ltd,NCCBLUE,"Packaged Foods & Meats","3.7975","4.9","11.507575757575756",,,,"-2.7224999999999997",,,,,,"1.5002425293577015","9.868011363647765","48.382149760088126","8.831395348837209","-89.1535665115932","-94.85522313395744","0.5076871657754011","-62.72510031103116","-76.21524505496716",,"6.027777777777778","8.831395348837209","6.027777777777778","324.2428129979755",,"17.393064223842124","11.507575757575752"
Inertia Steel Ltd,INERTIAST,,"3.796688","152.6","29.205292307692293",,,,"3.776688","6.866705454545454","22.215811764705883","188.8344","20.981599999999993","20.981599999999993","0.12865195946162278","0.16749416915925164","-4.876571427072698","189.8344","13233.872418146691","13233.872418146691","22.333458823529416","704.5021282003953","698.8898705667807",,"6.90306909090909","189.8344","6.90306909090909","1400.264707191982",,"1397.7822229393025","29.205292307692318"
Richfield Financial Services Ltd,RFSL,"Investment Banking & Brokerage","3.7726006","10.06","26.947147142857148",,,,"-4.1973994",,,,,,"1.027726730314729","2.485912822204302","16.437916381714356","1.3819049816849818","-84.81840866783145","-80.88675474193589","0.47513861460957174","140.3831622672815","63.932864221364014",,"8.574092272727272","1.3819049816849818","8.574092272727272","178.3085460563929",,"344.71733394359137","-94.31501499999995"
Fundviser Capital (India) Ltd,FUNDVISER,,"3.7638","10.2","-376.37999999999965",,,,"0.8037999999999998","3.653636363636363","0.12943639291465375","0.4871515151515151",,,"0.12865195946162278","0.16749416915925164","-4.876571427072698","2.281090909090909","261.85555566742033","261.85555566742033","0.606086956521739","-7690.454846847676","-7618.127492411867",,"17.108181818181816","2.281090909090909","17.108181818181816","3618.1724603978396",,"3612.0200097420084","-125.46000000000002"
Explicit Finance Ltd,EXPLICITFIN,"Investment Banking & Brokerage","3.7626456","3.86","188.1322799999706",,,,"3.0526456","0.13347816353301267","0.38690058301647656","9.250441212121212","152.63227999997613","152.63227999997613","1.027726730314729","2.485912822204302","16.437916381714356","11.401956363636362","-84.76251536033968","-80.8163864603111","0.47688790874524717","1578.241936008948","1044.5019893716587",,"0.16452320069960646","11.401956363636362","0.16452320069960646","-94.65970142111765",,"-91.46658131733372","188.13228000000402"
Tci Finance Ltd,TCIFINANCE,"Diversified Financials","3.7330229700000004","2.9","-1.4872601474103586",,,,"26.48302297",,,,,,"1.027726730314729","2.485912822204302","16.437916381714356",,"-105.16152541293285","-103.21281752255058","-0.07986784274711166","-123.58587908996239","-109.04774128833503",,,,,,,,"-1.4872601474103588"
Containerway International Ltd,CONTAINER,"Logistics","3.7327412","5.71","-33.93401090909091",,,,"4.142741200000001",,"1.4384518055555557","414.27412000000004",,,"0.5493648022104091","5.613936989607899","43.5011349669085","373.27412","-57.19898492377189","-72.97129493342078","1.5173744715447155","-183.9063210373588","-178.0071851801215",,,"373.27412",,,,,"124.42470666666665"
Rama Petrochemicals Ltd,RAMAPETRO,,"3.6852288","3.69","-2.7501707462686564",,,,"24.4652288","26.592639999999996",,,,,"0.12865195946162278","0.16749416915925164","-4.876571427072698",,"-141.80530474279354","-141.80530474279354","-0.0700214478434353","43.07593118675975","43.60441987990063",,"4.0056834782608695",,"4.0056834782608695","770.567203004103",,"769.1266776341488","-2.729799111111111"
Ramchandra Leasing and Finance Ltd,RLFL,"Diversified Financials","3.683664","0.7","184.18319999999983",,,,"3.663664","7.795029787234043","0.6697740402193785","33.30603636363636","183.18319999999983","183.18319999999983","1.027726730314729","2.485912822204302","16.437916381714356","33.487854545454546","-56.47900666744025","-72.91013822632627","0.6734303473491772","2820.889592292521","1020.4777766413656",,"7.837582978723404","33.487854545454546","7.837582978723404","432.79595569487776",,"306.5163863405523","368.36639999999966"
Futuristic Securities Ltd,FUTURSEC,"Investment Banking & Brokerage","3.66405","19.2","-183.20250000000016",,,,"3.64405","52.05785714285714","2.4789455782312926",,,,"1.027726730314729","2.485912822204302","16.437916381714356",,"-19.81271574311986","0.9537931199818439","2.509623287671233","-1734.2656256636426","-1214.511692028047",,"52.34357142857142",,"52.34357142857142","1599.032713471246",,"2614.933872223871","-366.40499999999986"
Jumbo Bag Ltd,JUMBO,"Packaging","3.64255950000003","24.25","2.477931632653088",,,,"47.812559500000035","0.4290430680186651","0.6131387471146453",,"10.577999889380548","6.919328437047765","3.2824046705150622","2.903924990739655","20.86185049719418",,"-96.47690003880699","-96.04178827300258","0.11494349952666554","-89.04278965700429","-88.12218679744464",,"0.032686284099067035","3.167443043478287","0.032686284099067035","-98.20694238648429",,"-97.87507505669268","2.4779316326530734"
Sashwat Technocrats Ltd,SASHWAT,"Software Services","3.6411103700000003","118.9","-12.137034566666665",,,,"3.6511103700000005","36.5111037","2.2677704161490686",,,,"2.5262844519982592","7.377084724764392","27.498384744157313",,"-70.90215200367938","-68.56239739483398","2.3191785796178346","-134.5081812477931","-144.1372636232587",,"36.4111037",,"36.4111037","652.8007081655895",,"879.4047073837928","-12.137034566666667"
Chandni Machines Ltd,CHANDNIMACH,"Commodities Trading","3.634089558","11","10.383113022857117",,,,"-1.6059104420000003",,,,,,"0.5493648022104091","5.613936989607899","43.5011349669085","2.954544356097561","-92.72738550468402","-90.36706080584433","0.5407871366071428","-85.10605557637686","-76.13139742042226",,"0.06992667996921301","2.9072716464","0.06992667996921301","-96.42774770687272",,"-97.57192952602463","10.383113022857328"
United Textiles Ltd,UNITEDTE,"Textiles","3.63","12.67","90.74999999999964",,,,"10.55","0.6359252561784208","0.605625717566016","9.768518518518519","23.444444444444436","6.7197452229299355","0.5697770421302515","6.186206651823186","61.535634799751044","3.3611111111111107","-97.38326854434848","-94.36321497720984","0.34870317002881845","83.19764418910388","47.475524215063096",,"0.21880650994575046","1.0371428571428571","0.21880650994575046","-89.46818562672948",,"-86.12595798034208","120.99999999999919"
Eureka Industries Ltd,EUREKAI,"Textiles","3.5875","4.1","-8.541666666666668",,,,"11.2675","1.3429678188319427","1.2436534216335542",,,,"0.5697770421302515","6.186206651823186","61.535634799751044",,"-79.90951732014929","-56.72244791271047","2.6772388059701493","-117.24312077996622","-113.88084594310746",,"0.4275923718712753",,"0.4275923718712753","-79.41869513347085",,"-72.88730332521587","-8.541666666666668"
Virtualsoft Systems Ltd,VIRTUALS,"Telecom Infrastructure","3.5732672","3.47","-1.3743335384615383",,,,"40.5932672","11.30731676880223",,,,,"0.4368719987649118","8.32800735283555","-63.38947359875708",,"-108.1327989902781","-102.0003090342273","-0.1665858834498834","-106.17931906757774","97.83192151561188",,"0.9953390529247912",,"0.9953390529247912","-36.94450225061955",,"-70.20343714141201","-1.7602301477832512"
Euro Ceramics Ltd,EUROCERA,"Building Products - Ceramics","3.54685165471545","1.05","-0.008050049148242058",,,,"305.8968516547154","5.632422236323245",,,,,"0.5493648022104091","5.613936989607899","43.5011349669085",,"-100.06730410319372","-100.11596805998371","-0.006510373815556994","-100.01367653956434","-100.01850537728353",,"0.065307524483805",,"0.065307524483805","-98.74709448469167",,"-97.73232088242479","-0.00855652719944864"
