Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding","Promoter Holding Change – 6M ","Domestic Institutional Holding","DII Holding Change – 6M","Foreign Institutional Holding","FII Holding Change – 6M","Retail Investor Holding","Pledged Promoter Holdings"
Trio Mercantile And Trading Ltd,TRIOMERC,"Commodities Trading","3.872386428","4.808244462734699","0","0.028335240307272348","0","0","0","40.825842575233814","0"
Innovative Tyres & Tubes Ltd,INNOVATIVE,"Tires & Rubber","3.868185615","14.001586632755211","-5.485905308605519","0","0","0","0","40.806937207949886","11.308524035240744"
Gujarat Metallic Coal & Coke Ltd,GMETCOAL,"Commodities Trading","3.8622831","34.494647738276875","0","0","0","0","0","33.14615647931142","6.79450970334101"
Gujarat Inject Kerala Ltd,GUJINJEC,"Diversified Chemicals","3.860412","0.004082465809348846","0","0","0","0","0","63.50053072055522","0"
Asian Warehousing Ltd,ASIAN,,"3.8428944","71.02641087405368",,"0.018352833218628125",,"0",,"12.566184904794678","0"
Spectra Industries Ltd,SPECTRA,"Auto Parts","3.836547","55.85505403687222","0","0.0946528219255492","0","0","0","22.000904146358693","0"
Multipurpose Trading and Agencies Ltd,ZMULTIPU,"Specialized Finance","3.8115","24.74969696969697","0","0","0","0","0","6.528525252525252","0"
Mahaveer Infoway Ltd,MINFY,"IT Services & Consulting","3.806719","47.07438736612816","0","0","0","0","0","20.380377563986205","8.306208023234706"
NCC Blue Water Products Ltd,NCCBLUE,"Packaged Foods & Meats","3.7975","35.91530322580645","0","0.9922580645161291","0","0","0","56.52211612903226","0"
Inertia Steel Ltd,INERTIAST,,"3.796688","6.430868167202572","0","0","0","0","0","73.97508038585208","0"
Richfield Financial Services Ltd,RFSL,"Investment Banking & Brokerage","3.7726006","47.51921282099144","0","0","0","0","0","3.0503719900802646","0"
Fundviser Capital (India) Ltd,FUNDVISER,,"3.7638","53.120704607046065","0","0.6747967479674797","0","0","0","29.542953929539294","0"
Explicit Finance Ltd,EXPLICITFIN,"Investment Banking & Brokerage","3.7626456","12.093745953644957","0","0","0","0","0","21.666688247226897","0"
Tci Finance Ltd,TCIFINANCE,"Diversified Financials","3.7330229700000004","24.72217308644099","0","0","0","0","0","43.3170482205739","0"
Containerway International Ltd,CONTAINER,"Logistics","3.7327412","59.51477696873278","0","3.0594138163127944","0","0","0","0","44.52670868261641"
Rama Petrochemicals Ltd,RAMAPETRO,,"3.6852288","53.3860584178654","0","0.16906412974955584","0","0","0","33.52004890442623","12.979397100120352"
Ramchandra Leasing and Finance Ltd,RLFL,"Diversified Financials","3.683664","11.501700480825612","0","0.005455220671592198","0","0","0","49.373151948711936","0"
Futuristic Securities Ltd,FUTURSEC,"Investment Banking & Brokerage","3.66405","62.76584615384615","0","0.010256410256410256","0","0","0","32.94569230769231","0"
Jumbo Bag Ltd,JUMBO,"Packaging","3.64255950000003","42.6008455043768","0","0.0011942152214672128","0","0","0","25.98636206217084","17.400014330582657"
Sashwat Technocrats Ltd,SASHWAT,"Software Services","3.6411103700000003","60.23191491446056","0","0","0","0","0","30.787994762158228","0"
Chandni Machines Ltd,CHANDNIMACH,"Commodities Trading","3.634089558","46.49778941964093","0","0.00309843767477125","0","0","0","27.935668997621327","0"
United Textiles Ltd,UNITEDTE,"Textiles","3.63","33.25313333333334","1.9837000000000025","0","0","0","0","39.76456666666667","0"
Eureka Industries Ltd,EUREKAI,"Textiles","3.5875","0","0","13.600000000000001","0","0","0","60.14819428571428","0"
Virtualsoft Systems Ltd,VIRTUALS,"Telecom Infrastructure","3.5732672","71.08533056246115","0","0.5273073337476694","0","0","0","10.92037950590429","0"
Euro Ceramics Ltd,EUROCERA,"Building Products - Ceramics","3.54685165471545","10.089879525635952","-0.407131875580081","3.0344406528752375","-1.0464282452781264","0.29641009793282697","0","12.631453396802161","10.089286717296254"
Galada Finance Ltd,GALADAFIN,"Investment Banking & Brokerage","3.54","63.93093333333333","0","0","0","0","0","14.864666666666668","0"
Scintilla Commercial & Credit Ltd,SCC,,"3.539805281","18.812634146132286","0","0","0","0","0","21.367507474488114","0"
Edelweiss Nifty 50 ETF,NIFTYEES,"Equity","3.5215454999999998",,,,,,,,
Aadi Industries Ltd,AADIIND,"Stationery","3.52","24.86429","0","0.23574","-0.020000000000000018","0","0","36.10703","0"
Adishakti Loha & Ispat Ltd,ADISHAKTI,,"3.50966","59.46950416849496","0","0","0","0","0","25.83106625713032","0"
MPAgro Industries Ltd,MPAGI,"Fertilizers & Agro Chemicals","3.5055640560000003","16.875008830248","-1.1991907529987529","0.3172169677221268","0","0","0","13.393547871315805","0"
Hi-Klass Trading and Investment Ltd,HIKLASS,,"3.4913688","28.604082158264116","0","0","0","0","0","0.09191294829695447","0"
Richa Industries Ltd,RICHAIND,"Construction & Engineering","3.49107","59.408147673922315","0","0","0","0","0","27.90013230900555","37.22981647460521"
Simplex Papers Ltd,SIMPLXPAP,"Paper Products","3.4772719700000003","49.94335976544279","-0.10476657244107912","14.093423069234357","-0.01800547839639144","0","0","24.661824481908443","0"
Vintage Securities Ltd,VINTAGES,"Consumer Finance","3.4687928","53.79041671211956","0","0","0","0","0","15.616341223955493","0"
Oscar Global Ltd,OSCARGLO,"Apparel & Accessories","3.4518","43.83948484848485","0","0.5030303030303029","0","0","0","31.89269696969697","0"
Euro Multivision Ltd,EUROMULTI,"Technology Hardware","3.4510071049999995","47.00647044886336","0","0","0","0","0","21.56905223178322","0"
Gravity (India) Ltd,GRAVITY,"Textiles","3.420741","24.206399724504134","0","0","0","0","0","44.61705519359695","0"
Pro Clb Global Ltd,PROCLB,,"3.41901","33.39384675680972","0","0","0","0","0","18.018479325886734","0"
Innovative Ideals and Services (India) Ltd,INNOVATIVE,"Technology Hardware","3.4140507","16.842025808228332","0","0","0","0","0","33.95226380205777","0"
Gopal Iron and Steels Company (Gujarat) Ltd,GOPAIST,"Iron & Steel","3.4124674","40.991987146895525","-16.018730552561465","0","0","0","0","28.211344084928108","0"
Bharatiya Global Infomedia Ltd,BGLOBAL,"IT Services & Consulting","3.40626865","48.46020762337698","0","0","0","0","0","21.587586023198728","31.933976346815747"
Sudal Industries Ltd,SUDAI,,"3.396564098","63.017300373054816","0","0.0006786269693415337","0","0","0","22.67284561046432","1.3572539386830673"
iStreet Network Ltd,ISTRNETWK,"Retail - Online","3.3867","46.2023896713615","0","0","0","0","0","34.69335211267606","0"
Confidence Finance and Trading Ltd,CONFINT,"Investment Banking & Brokerage","3.3825","13.078136585365854","0.07804878048780495","0","0","0","0","8.377014634146342","0"
Invesco India Nifty Exchange Traded Fund,IVZINNIFTY,"Equity","3.37218525",,,,,,,,
Cindrella Financial Services Ltd,CINDRELL,"Diversified Financials","3.35296","30.113725961538464","0.029879807692307025","0","0","0","0","34.89944711538461","0"
Shukra Bullions Ltd,SKRABUL,"0","3.3452051","57.17504436424541","0","4.984746675173968","0","0","0","13.74440212948378","0"
Vision Corporation Ltd,VISIONCO,"Movies & TV Serials","3.3350067","25.37590197345031","0","0","0","0","0","39.15837176578986","0"
Prashant India Ltd,PRSNTIN,"Textiles","3.316351869","19.42441440009935","0","0.048991333374100415","0","0","0","52.48811045267284","0"
Wagend Infra Venture Ltd,WAGEND,"Specialized Finance","3.29875","7.132655702917772","0","0","0","0","0","49.70886790450928","0"
Padmalaya Telefilms Ltd,PADMALAYAT,"Movies & TV Serials","3.281","10.443964705882353","0","0","0","0","0","43.88187647058824","0"
Mahalaxmi Seamless Ltd,MAHALXSE,"Iron & Steel","3.2691866","45.51524217063657","0","0","0","0","0","31.542110046578557","0"
Suncity Synthetics Ltd,SUNCITYSY,"Textiles","3.2691738","45.46043107282947","0","3.238121234178495","-0.0473533098790897","3.032876379958753","3.032876379958753","21.642080148813132","0"
R J Biotech Ltd,RJBIOTECH,"Seeds","3.266322","60.318348895179355","0","0","0","0","0","10.226456546537666","0"
Gangotri Textiles Ltd,GANGOTRI,"Apparel & Accessories","3.2614634","24.53026760931918","0","6.783209647546558","0","0","0","27.60790447625443","18.35860859269492"
Talwalkars Healthclubs Ltd,TALWGYM,"Wellness Services","3.2576498217727696","31.615157316002367","0","0","0","0.2894772354369264","0","28.59573997053881","23.518896523821947"
Jainco Projects (India) Ltd,JAINCO,"Consumer Finance","3.2","28.926000000000002","0","0","0","0","0","24.11935","0"
Sea TV Network Ltd,SEATV,"TV Channels & Broadcasters","3.19732","58.49263727121464","0","0","0","0","0","9.723818635607321","29.994342762063226"
Shyamkamal Investments Ltd,SHYMINV,,"3.19165","2.5936067551266584","0","0","0","0","0","51.38758745476477","0"
Pankaj Polymers Ltd,PANKAJPO,"Packaging","3.1877425","57.233445769223835","0","0","0","0","0","25.136672739407278","0"
Taparia Tools Ltd,TAPARIA,"Industrial Machinery","3.1875375","69.71973976776744","0","0","0","0","0","2.177748497076505","0"
Esha Media Research Ltd,ESHAMEDIA,"Advertising","3.18522744","36.09151100368519","-0.6945752043376814","0.012809132399035217","0","0","0","9.475107372552335","0"
Kome-on Communication Ltd,KOCL,"Movies & TV Serials","3.181718684","0.01932288995540877","0","0","0","0","0","50.62914330234985","0"
Williamson Financial Services Ltd,WILLIMFI,,"3.159753408","62.6182777741623","0","0.559196548542816","0","0","0","19.14697882651987","0"
Rahul Merchandising Ltd,RAHME,"Textiles","3.1540005","28.864687878140792","0","0.019930244145490782","0","0","0","15.049469713146843","0"
IMP Powers Ltd,INDLMETER,"Heavy Electrical Equipments","3.152345495","17.33568087212471","-3.1084471913190477","0","0","0","-0.009726091270335201","55.85275068334475","13.567329966793503"
Patidar Buildcon Ltd,PATIDAR,"Real Estate","3.14082547","20.979643927811118","0","0","0","0","0","20.799917099500597","0"
Nippon India ETF Dividend Opportunities,DIVOPPBEES,"Equity","3.13730683",,,,,,,,
Ortel Communications Ltd,ORTEL,"Cable & D2H","3.126701085","55.43038005391653","0","0.8341202478098305","0","8.415839572549269","0","11.010713560098129","0"
Union Quality Plastics Ltd,UNQTYMI,"Plastic Products","3.12411","63.83591422837224","0","0.029576423365374457","0","0","0","21.858455688179994","0"
Shri Kalyan Holdings Ltd,SHKALYN,"Investment Banking & Brokerage","3.12380011187857","74.98486139656123","0","1.9740337861546946","0","0","0","0.43174093939545843","0"
Maruti Securities Ltd,MARUTISE,"Investment Banking & Brokerage","3.1201872","74.26554406735596","0","0","0","0","0","21.628222306661602","0"
Kinetic Trust Ltd,KINETRU,"Investment Banking & Brokerage","3.11808","71.42857142857143","0","0","0","0","0","25.13416666666667","0"
Arcee Industries Ltd,ARCEEIN,"Plastic Products","3.0832662","24.582930919166174","0","0","0","0","0","51.773933758946924","0"
GB Global Ltd,GBGLOBAL,"Textiles","3.08229435","31.985637992939687","-0.026147318868709135","1.985336270102284","-0.0010590266350309907","0","0","52.52391153486408","0.012068913496062516"
Source Industries (India) Ltd,SOURCEIND,"Textiles","3.0788397","13.033374228609562","0","0","0","0","0","33.92181606596797","0"
Mahasagar Travels Ltd,MHSGRMS,"Tour & Travel Services","3.0589015","31.288866280918164","0","0.0025433967063012656","0","0","0","47.03885038468875","0"
Karnimata Cold Storage Ltd,KCSL,"Logistics","3.05273820557929","21.08575924468922","0","0","0","0","0","30.910700236034614","0"
Rajeswari Infrastructure Ltd,RAJINFRA,"Construction & Engineering","3.041995","51.93943119564628","0","0","0","0","0","24.552839501708583","0"
Shivansh Finserve Ltd,SHIVA,"Investment Banking & Brokerage","3.03264","0.5881410256410255","0","0","0","0","0","25.634551282051284","0"
Beeyu Overseas Ltd,BEEYU,"Tea & Coffee","3.012129489","24.625899474403372","0","0","0","0","0","44.14708304726537","0"
Pioneer Agro Extracts Ltd,PIONAGR,"Packaged Foods & Meats","3.0022839","60.3509452253999","0","0","0","0","0","7.763220460263601","0"
Dharani Finance Ltd,DHARFIN,"Diversified Financials","2.99664","28.239668428640073","0","0","0","0","0","42.691454428960434","0"
Kovalam Investment and Trading Co Ltd,ZKOVALIN,"Investment Banking & Brokerage","2.993388244","74.94601859604283","0","0","0","0","0","17.065812796717857","0"
Priya Ltd,PRIYALT,,"2.9932931","74.44825633680846","0","0","0","0","0","15.672650967591514","6.678213369749858"
Kanel Industries Ltd,KANELIND,"Packaged Foods & Meats","2.98281528","0.07429759445244627","0","0.0010862221411176358","0","0","0","64.63330769849081","0"
Manor Estates and Industries Ltd,KARANWO,"Textiles","2.972835","43.99752276867031","0","0","0","0","0","30.169241044323016","0"
GCM Commodity & Derivatives Ltd,GCMCOMM,"Investment Banking & Brokerage","2.9708","52.74000269287734","0","0","0","0","0","22.135451730173692","0"
Ozone World Ltd,VASUDHAGAM,,"2.9703885420000002","0.7028710118152617","0","0","0","0","0","71.76112982730459","0"
International Data Management Ltd,IDM,"IT Services & Consulting","2.97","25.320227272727276","0","0.006818181818181819","0","0","0","67.78886363636364","0"
Standard Shoe Sole and Mould (India) Ltd,STDSHOE,"Commodity Chemicals","2.953455","34.82968252436553","-0.4303773038695411","0.24124288333494162","0","0","0","52.65581395348838","0"
S R Industries Ltd,SRIND,"Footwear","2.951025","19.769054819935448","0","0","0","0","0","30.945190230513127","12.058098457315678"
Ekam Leasing and Finance Co Ltd,EKAMLEA,"Investment Banking & Brokerage","2.922","27.695433333333337","0","0","0","0","0","34.642050000000005","0"
Aananda Lakshmi Spinning Mills Ltd,AANANDALAK,"Textiles","2.89039702","58.67083706030115","0","0.013717146719172856","0","0","0","26.540021204422636","0"
Suryo Foods and Industries Ltd,SURFI,"Packaged Foods & Meats","2.85912","51.74444444444445","0","4.262626262626262","0","0","0","31.17525252525252","0"
Melstar Information Technologies Ltd,MELSTAR,"IT Services & Consulting","2.8566278","47.055314661574045","0","0","-0.7001262117521926","0","0","37.95391895296965","0"
Rubra Medicaments Ltd,CHECKPOINT,"Pharmaceuticals","2.83770036825358","0","0","0","0","0","0","29.285737797853077","0"
Purple Entertainment Ltd,PURPLE,"Movies & TV Serials","2.83587652","0","0","0","0","0","0","14.258963574337855","0"
Systematix Securities Ltd,SYTIXSE,"Diversified Financials","2.8","10.51","0","0","0","0","0","18.37356","0"
IDFC NIFTY ETF,IDFNIFTYET,"Equity","2.786231955",,,,,,,,
N2N Technologies Ltd,NNTL,,"2.759998995","50.37005094996421","0","0.5885871708442416","0.5885871708442416","0","0","12.084221248058824","12.39130885987877"
Tiaan Consumer Ltd,TIAANC,"Pharmaceuticals","2.7520960199999998","0.01802509783070723","0","0","0","0","0","53.02160918062735","0"
Ambitious Plastomac Company Ltd,AMBIT,,"2.7307","24.70223752151463","0","0","0","0","0","39.82351118760757","0"
Narmada Macplast Drip Irrigation Systems Ltd,NARMP,"Agricultural & Farm Machinery","2.728119","45.66933480540988","0","1.3441898978746896","0","0","0","41.0035881865857","0"
SPV Global Trading Ltd,SPVGLOBAL,"Investment Banking & Brokerage","2.69565333333333","67.27515306122449","0","0","0","0","0","0.7213775510204081","0"
SVA India Ltd,SVAINDIA,"Commodities Trading","2.6850138","70.74093138739175","0","0","0","0","0","8.354326893962332","0"
Quintegra Solutions Ltd,QUINTEGRA,"Software Services","2.681383","2.4802685778197295","0","7.458837473050288","0","0","0","29.637388616247662","0.000014917674946100576"
Jet infraventure Ltd,JETINFRA,"Real Estate","2.680784","57.488549618320604","-9.73282442748092","0","0","0","0","28.095419847328245","0"
Tricom Fruit Products Ltd,TRICOMFRU,,"2.673167","12.613835199970671","0","0","0","0","0","18.107923672557682","7.908222718595584"
Desh Rakshak Aushdhalaya Ltd,DESHRAK,"Pharmaceuticals","2.6674327239999998","64.28327449731025","0","0","0","0","0","35.65363862575152","0"
Diksha Greens Ltd,DGL,"Wood Products","2.65430101","53.46239950381513","0","0","0","0","0","23.22826226856614","0"
Purohit Construction Ltd,PUROHITCON,"Construction & Engineering","2.6389544","43.138233157799164","0","0","0","0","0","37.53679408026149","0"
Integrated Proteins Ltd,INTEGFD,"Packaged Foods & Meats","2.6301556","46.22768135847172","0","0","0","0","0","32.37373579722812","0"
Kiran Syntex Ltd,KIRANSY-B,"Textiles","2.6264382","51.35965552130638","6.014776818278072","0.3213252076519448","-0.1414856820160474","0","0","32.05056589566813","0"
Radhagobind Commercial Ltd,RCL,"Apparel & Accessories","2.6208","0","0","0","0","0","0","46.30600694444445","0"
Asian Food Products Ltd,ASIAN FOOD,,"2.6123625","56.09347860413706","0","0.6442444339175746","0","0","0","12.920132638559926","0"
Machhar Industries Ltd,MACIND,,"2.610070918","50.52438632627223",,"0.47984385840354393",,"0",,"35.10729335669338","0"
Continental Controls Ltd,CONTICON,"Electrical Components & Equipments","2.5506962399999997","24.56140779036864","0","0.22657696002249175","0","0","0","30.351208931095613","0"
Abhishek Infraventures Ltd,ABHIINFRA,"Construction & Engineering","2.549745","26.999405822935234","-2.6466391139684298","0","0","0","0","23.004179045355517","0"
Encode Packaging India Ltd,ENCODE,,"2.5279842","0","0","0","0","0","0","54.556168903270844","0"
Shiva Suitings Ltd,SHIV.SUIT,"Textiles","2.5240430600000003","0.006449969201397063","0","0","0","0","0","60.80037667820136","0"
Elango Industries Ltd,ELANGO,"Power Infrastructure","2.5224421","35.20282487356201","0","0","0","0","0","56.890542700662984","0"
Aryan Share & Stock Brokers Ltd,ARYAN,"Investment Banking & Brokerage","2.51476932492809","59.47666666666667","0.1666666666666714","0","0","0","0","22.917566666666666","0"
Gaekwar Mills Ltd,ZGAEKWAR,"Textiles","2.51","0","-1.065","2.439","0","0","0","7.868500000000001","0"
Adjia Technologies Ltd,ADJIA,,"2.50914","65.1976374375284","0","0","0","0","0","26.898000908677872","0"
