Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Invested Capital","EV / Revenue Ratio","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector PB","Sector Dividend Yield","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Ratio","PB Premium vs Sector","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio"
Eastern Treads Ltd,EASTRED,"Tires & Rubber","17.312688","-2.3978792243767315",,,,"45.382688","1.3673602892437482","0.7572616052060738","40.52025714285715",,,"6.227419483210649","0.6319853759527617","62.005469627004246","15.457757142857146","56.29596275562817","4.90444419263456","-21.244358022498385","-106.13508601659737","-103.86720597199125",,"0.288881828800267","12.366205714285716","0.288881828800267","-81.62489659857188",
Paragon Finance Ltd,PARAGONF,"Consumer Finance","17.2975","-133.05769230769258",,,,"15.2375","0.5490990990990992","8.326502732240437","8.281250000000002",,"304.7499999999984","2.356395732210513","1.0978206063663256","15.462357448790888","9.400815217391305","-85.38929308858282","0.6397004437869822","-72.85258859356","-605.6204968353894","-960.5265577927596",,"9.452185792349725","7.898401826484018","9.452185792349725","56.778535102702115",
Sonalis Consumer Products Ltd,SONALIS,,"17.261365",,,,,"17.211365","344.2273",,,,,"0.2328719369834723","0.09025175805530604","-7.774212999865229",,,,,,,,,,,,
Shekhawati Poly-Yarn Ltd,SPYL,"Textiles","17.235","-0.8133553563001406",,,,"217.625",,"0.7166024564523034","61.8252840909091",,,"6.227419483210649","0.6319853759527617","62.005469627004246","4.896306818181818","-101.01798002416336","-0.1373197354792447","-102.2050824719527","-101.61670604978892","-101.31174775579139",,"0.056751951002667195","3.620798319327731","0.056751951002667195","-97.29152321225861",
Aditya Birla Sun Life Silver ETF,SILVER,"Equity","17.228399595",,,,,"17.228399595",,,,,,,"0",,,,,,,,,,,,,
Bhakti Gems and Jewellery Ltd,BGJL,"Precious Metals, Jewellery & Watches","17.22024811","21.79778241772155",,,,"30.62024811","1.04221402688904","0.29754395209406276","60.039702176470584","16.115920057894748","15.543273152284272","6.227419483210649","0.6319853759527617","62.005469627004246","33.765192372549016","-90.35108042993433","1.0809948593848087","-82.64136754719657","-63.671334827410725","-64.84538775555323",,"0.16733308823243612","28.700413516666668","0.16733308823243612","-78.68862861748617",
ICICI Prudential Healthcare ETF,ICICIPHARM,"Equity","17.1837348",,,,,"17.1837348",,,,,,,"0",,,,,,,,,,,,,
P H Capital Ltd,PHCAP,"Investment Banking & Brokerage","17.1755725","-4.567971409574468","0.43668122270742354","-0.6611393836589021","-4.967377444555264","17.0655725","0.5587941224623444","0.22407526917016807",,,,"2.356395732210513","1.0978206063663256","15.462357448790888",,"-80.11445625946698","0.5685393081761008","-75.87250306030901","-140.26941907336666","-129.54252884595985",,"0.22551959690126053","286.2595416666667","0.22551959690126053","-91.42114697365713",
Advance Lifestyles Ltd,ADVLIFE,"Textiles","17.15194125","571.7313750000037",,,,"60.73194125","0.81552224049953","22.410310424354243","184.0361856060606","2024.3980416666798","2024.3980416666798","6.227419483210649","0.6319853759527617","62.005469627004246","51.97557954545454","-95.88108387159157","0.555618440233236","-91.07787034852551","1036.4301785891887","822.0660345599684",,"6.329129612546126","51.97557954545454","6.329129612546126","202.05658729480876",
Veejay Lakshmi Engineering Works Ltd,VJLAXMIE,"Textiles","17.1480939","-1.2239895717344758",,,,"33.8980939","0.5567103613072754","0.5272685316534452","6.140959039855073",,,"6.227419483210649","0.6319853759527617","62.005469627004246","3.10653875","-97.06753357160754","0.3955731003460208","-93.64788093346691","-102.43292348193678","-101.97400258250994",,"0.2667303453103126","2.034174839857651","0.2667303453103126","-87.2703416165327",
Mansi Finance (Chennai) Ltd,MANSIFIN,,"17.1265905","8.60632688442211",,,,"43.2565905","0.6818504177175284","6.215027370689655","12.04918955431755","16.2009702247191","15.6160976534296","0.2328719369834723","0.09025175805530604","-7.774212999865229","4.770638022284122","140.97346857180602","0.5611595838794236","140.97346857180602","211.86371357047392","210.70351281308223",,"2.4607170258620688","4.770638022284122","2.4607170258620688","359.4098965528052",
Paramount Cosmetics (India) Ltd,PARMCOS-B,"FMCG - Personal Products","17.11873","81.51776190476136",,,,"30.84873","0.8980707423580786","1.1459409361069837","56.08860000000001","15.121926470588225","10.824115789473678","9.928239214782378","1.5282956103833698","47.84176145098868","31.12496363636364","-93.75654286698304","0.8654565217391303","-91.28288004533037","43.375930336383014","70.39038578935255",,"0.6359112184249628","20.8765","0.6359112184249628","-92.25280741755995",
Cranex Ltd,CRANEX,,"17.1","30.535714285714196",,,,"39.440000000000005","1.234815278647464","0.9424133811230586",,"16.71186440677965","14.771535580524336","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"701.6475713029906","1.8668122270742367","701.6475713029906","496.89851924051385","492.7820640654373",,"0.40860215053763443",,"0.40860215053763443","-23.714970174603707",
Shree Metalloys Ltd,SHREMETAL,"Metals - Copper","17.082975","27.553185483871122",,,,"18.072975","2.0678461098398166","0.19754044157831457","8.367118055555554","19.22656914893624","15.580150862069011","2.8765341010688186","3.333165938742793","20.57991125317835","7.908784722222222",,"2.2243457031250005","-22.672715672012643",,"33.8838887345339",,"0.18671958684009182","7.908784722222222","0.18671958684009182",,
ICICI Prudential Nifty Auto ETF,ICICIAUTO,"Equity","17.035611191999998",,,,,"17.035611191999998",,,,,,,"0",,,,,,,,,,,,,
RAP Media Ltd,RAP,"Real Estate","17.013733","-20.498473493975904",,,,"18.533732999999998","1.6547975892857136",,,,,"2.9448967889855644","1.1899904553620442","53.25841422911162",,"-40.31651458793585","1.7576170454545448","-40.31651458793585","-138.48870416192605","-138.48870416192605",,,,,,
Steel Strips Infrastructures Ltd,STLSTRINF,,"16.974852","-9.985207058823528",,,,"20.884852","2.302629768467475","18.160740869565217","25.469331707317075",,,"0.2328719369834723","0.09025175805530604","-7.774212999865229","20.701039024390244","1467.6022855045437","3.6505058064516125","1467.6022855045437","-29.786186066427963","-28.440101383852333",,"14.760740869565216","20.701039024390244","14.760740869565216","2655.7944959372303",
Nuway Organic Naturals India Ltd,NUWAY,"Alcoholic Beverages","16.898355","-8.988486702127659",,,,"52.668355000000005",,"5266.8355",,,,"9.928239214782378","1.5282956103833698","47.84176145098868",,"-104.77247880247862","-0.4730782474804031","-104.76497631902369","-112.64790730839323","-118.78795100664486",,"1689.8355","40.23417857142857","1689.8355","30988.272160626806",
Radha Madhav Corp Ltd,RMCL,"Packaging","16.889718375","-25.208534888059706",,,,"53.849718374999995",,"47.654618030973445","673.1214796874999",,"158.3815246323529","2.8765341010688186","3.333165938742793","20.57991125317835","211.1214796875","-114.10216778590758","-0.45147603247794715","-115.69513924101211","-213.59753610389188","-222.49097956710827",,"14.94665342920354","211.1214796875","14.94665342920354","735.5708587115643",
Sreechem Resins Ltd,SRECR,"Commodity Chemicals","16.84","20.536585365853586",,,,"24.08","1.3430005577244841","0.31444241316270566",,"14.164705882352916","10.945454545454531","2.8765341010688186","3.333165938742793","20.57991125317835",,"-58.363549587604666","1.5856873822975517","-44.87507095054544","-4.430336399572832","-0.21052514168675615",,"0.21990075737790546","16.84","0.21990075737790546","-90.01275353417888",
MPL Plastics Ltd,MPL,"Commodity Chemicals","16.8335937","4.085823713592233",,,,"17.3535937",,"6.403540110701107","0.095596285462458","19.946659425287358","17.70774867346939","2.8765341010688186","3.333165938742793","20.57991125317835","0.09273174516608826","-127.18394150620679","-1.0352763653136534","-135.99040821136037","-80.98608941640734","-80.146543571896",,"6.211658191881919","0.09273174516608826","6.211658191881919","182.11526901268695",
SVS Ventures Ltd,SVS,,"16.823499771999998","24.03357110285714",,,,"23.103499771999996","2.3916666430641818","3.4794427367469876",,"24.578191246808508","23.103499771999996","0.2328719369834723","0.09025175805530604","-7.774212999865229",,,,,"412.38466189239494","409.1447469123084",,"2.5336596042168673","15.577314603703702","2.5336596042168673","373.0280988995513",
Popular Estate Management Ltd,POPULARES,"Real Estate","16.80024","-18.87667415730337",,,,"24.160239999999998","0.46713534416086616",,,,,"2.9448967889855644","1.1899904553620442","53.25841422911162",,"-87.13961796984984","0.3787249774571686","-87.13961796984984","-135.44355278040774","-135.44355278040774",,,,,,
Sanghvi Brands Ltd,SBRANDS,"Wellness Services","16.7695668","-72.91116000000011",,,,"13.6895668","3.2594206666666645","1.532986203807391","3.062542908277405","34.223916999999965","28.51993083333331","6.227419483210649","0.6319853759527617","62.005469627004246","3.7515809395973156","-86.8265270890518","3.992753999999997","-35.88429347397251","-103.44161521794118","-217.588271548622",,"1.8778910190369542","3.7515809395973156","1.8778910190369542","-76.17487321377327",
Onelife Capital Advisors Ltd,ONELIFECAP,"Investment Banking & Brokerage","16.7668","-6.760806451612902",,,,"30.3668","0.3053474107591755","5.602730627306274",,,,"2.356395732210513","1.0978206063663256","15.462357448790888",,"-93.06064578781202","0.1984001893267069","-91.58035356223508","-159.60058062169065","-143.72429284476007",,"3.0935055350553506",,"3.0935055350553506","17.678151637693272",
Kunststofe Industries Ltd,KUNSTOFF,"Building Products - Pipes","16.70136","12.190773722627739",,,,"10.58136","1.2951481028151774","0.8196250968241673","4.4089","5.878533333333334","5.511125","5.199201697435677","0.6796423106764077","40.413738273540055","6.958900000000001","-59.37322943465456","2.0442301101591194","-60.681846384852435","-68.39133593937231","-69.83507529020308",,"1.2936762199845082","5.56712","1.2936762199845082","-39.46674226398255",
Ortin Laboratories Ltd,ORTINLAB,"Pharmaceuticals","16.6693536","-238.1336228571415",,,,"22.2093536","1.2987926081871344","3.6649098349834985","10.994729504950495","71.64307612903235","39.65956000000003","4.871098330521277","0.809090109952581","37.97941699676498","8.252155247524753","-64.70532070441267","1.5209264233576643","-68.77651978758344","-805.1798649641124","-727.0070519445447",,"2.7507184158415843","7.753187720930233","2.7507184158415843","-29.10330195331374",
Adinath Textiles Ltd,ADINATH,"Textiles","16.627014","25.58002153846154",,,,"16.437013999999998","7.437562895927595","8.933159782608694",,"24.172079411764706","21.916018666666663","6.227419483210649","0.6319853759527617","62.005469627004246",,"-29.966167618632333","9.447167045454536","51.70275699147047","-49.154603514160904","-58.74554020421275",,"9.036420652173913",,"9.036420652173913","331.26157159830007",
ISF Ltd,ISFL,"Specialized Finance","16.625","64754459507056860",,,,"17.095","1.1283828382838283","9.603932584269662",,"427.3749999999972","427.3749999999972","2.356395732210513","1.0978206063663256","15.462357448790888",,"35.20183175481128","1.1740819209039548","-50.17467122118069","1300016187392021000","418787754205749900",,"9.339887640449438",,"9.339887640449438","770.9110041498564",
SBI ETF Consumption,SBIETFCON,"Equity","16.390346702",,,,,"16.390346702",,,,,,,"0",,,,,,,,,,,,,
Valson Industries Ltd,VALSONQ,"Textiles","16.2945216","1629.4521599992659",,,,"31.864521599999996","0.7650545402160863","0.24331491753207082",,"19.42958634146336","7.291652540045758","6.227419483210649","0.6319853759527617","62.005469627004246",,"-95.31621911454542","0.6318154943776657","-89.85429685472347","3138.8612732517836","2527.9168108898843",,"0.12442365302382406","34.669194893617025","0.12442365302382406","-94.06190324549056",
Amrapali Fincap Ltd,AMRAFIN,"Diversified Financials","16.28928","27.608949152543204",,,,"16.23928","0.10959897415131267","0.14003000776062777",,"25.3738750000007","24.604969696970354","2.356395732210513","1.0978206063663256","15.462357448790888",,"-92.91727528555273","0.10993642437740433","-95.33455171070634","336.9825748678805","78.55588479298895",,"0.14046115374665863",,"0.14046115374665863","-90.47019279886203",
Phaarmasia Ltd,PHRMASI,,"16.28912656","-12.927878222222196",,,,"15.86912656","1.4322316389891696","0.5665521799357373","25.595365419354838",,,"0.2328719369834723","0.09025175805530604","-7.774212999865229","26.27278477419355","547.0754873304155","1.5068572210915816","547.0754873304155","-68.03457339533026","-66.29179342585942",,"0.5815468247054624","25.060194707692308","0.5815468247054624","8.57338075472172",
Ras Resorts and Apart Hotels Ltd,RASRESOR,"Hotels, Resorts & Cruise Lines","16.2759463","-11276976260274186",,,,"20.8459463","0.7697912223042837","1.5804356557998485","15.216019197080291","24.816602738095284","15.79238356060608","6.227419483210649","0.6319853759527617","62.005469627004246","11.880252773722628","-87.92457112381274","0.7301905024674742","-88.27458942767393","-21429066895715532","-18187066928306864",,"1.2339610538286583","7.824974182692308","1.2339610538286583","-82.67627064669334",
Eastcoast Steel Ltd,ECSTSTL,"Iron & Steel","16.27035102","20.595381037974686",,,,"5.700351019999999","0.2691383862134088","0.8783283543913712",,"5.70035102","5.6439119009900995","2.8765341010688186","3.333165938742793","20.57991125317835",,"-56.35764006458855","0.8733414396135264","-69.63910703199994","-13.185760276315287","0.07516934648563417",,"2.5069878305084745",,"2.5069878305084745","176.3735321840357",
Supreme Engineering Ltd,SUPREMEENG,"Iron & Steel","16.24675","-0.15446615326107624",,,,"117.67674999999998","0.8283594959876107","6.242798408488063","20.324136442141622",,,"2.8765341010688186","3.333165938742793","20.57991125317835","2.8060017271157167","-79.02666539884977","0.4197042107982432","-85.4093782290884","-100.65111015104196","-100.7505676354033",,"0.8618965517241378","2.744383445945946","0.8618965517241378","-4.9834261345708715",
Kavveri Telecom Products Ltd,KAVVERITEL,"Communication & Networking","16.2000293","0.5144499618926645",,,,"225.6500293","1.0159839230076542","0.9261616700870137","9.301320251442705","6.9602106508328205","6.915416159975484","7.03938004682387","2.645096975614992","26.239576758295822","0.667767077493817","-64.52517079756028","1.3096224171382373","-81.39577053054364","-98.29184470524545","-98.03941211921408",,"0.06649166516171401","0.6669423342939482","0.06649166516171401","-97.59273228323467",
DSP Nifty Midcap 150 Quality 50 ETF,DSPQ50ETF,"Equity","16.197496464",,,,,"16.197496464",,,,,,,"0",,,,,,,,,,,,,
Eastern Silk Industries Ltd,EASTSILK,"Textiles","16.1852871","-1.1208647576177286",,,,"143.2152871",,"3.629378791180943",,,,"6.227419483210649","0.6319853759527617","62.005469627004246",,"-108.06892607651278","-1.088452394082046","-117.47838566225633","-102.22794233860935","-101.80768690949415",,"0.4101694652812975","13.601081596638656","0.4101694652812975","-80.42473507734594",
Spentex Industries Ltd,SPENTEX,"Textiles","16.1589663","-0.4442938218311793",,,,"835.8689663",,"2.8097380291774514","138.16015971900825",,,"6.227419483210649","0.6319853759527617","62.005469627004246","2.6709035206611564","-100.14018538009186","-0.018910213221612387","-100.30366050131352","-100.88312261556344","-100.716539725453",,"0.054317678913576924","2.3693498973607037","0.054317678913576924","-97.40769841561043",
Indo Asia Finance Ltd,INDOASIAF,"Diversified Financials","16.155","14.554054054054054",,,,"14.515000000000002","3.1554347826086957","8.341954022988507","6.879146919431281","13.076576576576578","12.959821428571429","2.356395732210513","1.0978206063663256","15.462357448790888","7.656398104265404","156.98672734279126","3.9888888888888885","69.2792443290902","130.35530907633313","-5.874287913372875",,"9.28448275862069","7.656398104265404","9.28448275862069","529.9202896448484",
Shree Bhavya Fabrics Ltd,SBFL,"Textiles","16.15","10.4870129870129",,,,"70.69","0.8223592368543508","0.36282913309038645","4.409856519026825","7.66702819956615","7.012896825396816","6.227419483210649","0.6319853759527617","62.005469627004246","1.0074859638178413","-95.94707718083072","0.5467163168584971","-91.22082078568074","-79.15496933905693","-83.08695498945845",,"0.08289277831956063","0.8687466379774071","0.08289277831956063","-96.04395686873617",
MPDLLtd,MPDL,,"16.144477272","-4.193370719999998",,,,"85.38447727200001","0.5364020434225406","5.445438601530613",,,,"0.2328719369834723","0.09025175805530604","-7.774212999865229",,"-21.61932574011487","0.1825265943697004","-21.61932574011487","45.495212136787266","46.06051159039902",,"1.029622275",,"1.029622275","92.22797984278593",
Telesys Info-Infra (I) Ltd,TELESYS,"Software Services","16.127624852","76.79821358095073",,,,"29.617624852000006","0.7602059766940453","0.4288680111786853",,"102.12974086896394","80.04763473513417","7.03938004682387","2.645096975614992","26.239576758295822",,"-88.68755210312695","0.8652159255364806","-87.708918686286","127.54432422352843","192.68083966587017",,"0.23353062339994207",,"0.23353062339994207","-94.96852381243619",
Jindal Capital Ltd,JINDCAP,"Diversified Financials","16.1245197","124.03476692307608",,,,"14.674519700000001","1.6906128686635946","2.917399542743539","24.872067288135597","66.70236227272702","58.6980787999998","2.356395732210513","1.0978206063663256","15.462357448790888","27.329694406779662","19.68116737833044","1.8576635599078342","-21.165043098886574","1863.168953795203","702.1724199163126",,"3.205669920477137","27.329694406779662","3.205669920477137","117.49370183684063",
Samtex Fashions Ltd,SAMTEX,"Apparel & Accessories","16.092","-2.8838709677419354",,,,"577.832",,"19261.066666666666",,,,"6.227419483210649","0.6319853759527617","62.005469627004246",,"-100.87757506005295","-0.07015432906094687","-101.12653931937757","-107.0067280905013","-104.65099447692269",,"536.4",,"536.4","18192.902637533745",
Bloom Industries Ltd,BLOIN,"Iron & Steel","16.08208","35.73795555555556",,,,"15.452079999999999","1.2749240924092409","1.1471477357089828",,"16.795739130434782","16.795739130434782","2.8765341010688186","3.333165938742793","20.57991125317835",,"-1.9940314745975791","1.9612292682926833","-31.81971082616543","50.64365330817355","73.65456593033758",,"1.193918337045286",,"1.193918337045286","31.61907845462926",
Continental Securities Ltd,CSL,"Investment Banking & Brokerage","16.067268","25.91494838709677",,,,"16.107267999999998","2.334386666666666","12.885814399999997",,"19.175319047619045","18.303713636363632","2.356395732210513","1.0978206063663256","15.462357448790888",,"-17.59859116570163","2.355904398826979","-0.020851055568369845","128.45587752088898","67.6002412499088",,"12.8538144","267.7878","12.8538144","388.96409039685165",
Trans Freight Containers Ltd,TRANSFRE,"Industrial Machinery","16.06462144","2.7414029761092147",,,,"-1.3353785599999988",,,,,,"5.199201697435677","0.6796423106764077","40.413738273540055","14.472631927927926","-94.40565156986041","0.5155526777920411","-90.08400312597377","-93.0788665236188","-93.21665578780649",,"2.020707099371069","11.812221647058822","2.020707099371069","-54.493457131959254",
HDFC Nifty50 Value 20 ETF,HDFCVALUE,"Equity","15.966448",,,,,"15.966448",,,,,,,"0",,,,,,,,,,,,,
The Cochin Malabar Estates and Industries Ltd,COCHMAL,,"15.964891080000001","-24.561370892307693",,,,"19.82489108",,,,,,"0.2328719369834723","0.09025175805530604","-7.774212999865229",,"-2566.062098305624","-5.7427665755395685","-2566.062098305624","-219.24492240335942","-215.93385584796147",,,,,,
United Leasing & Industries Ltd,UNTTEMI,"Textiles","15.951","37.97857142857131",,,,"21.751","1.7683739837398373","2.077459407831901",,"25.894047619047576","16.111851851851835","6.227419483210649","0.6319853759527617","62.005469627004246",,"-81.08030219107536","2.5521600000000007","-59.017374582189014","-24.510011872038216","-38.74964312498149",,"1.5234957020057307","38.90487804878049","1.5234957020057307","-27.291438052722263",
Shine Fashions (India) Ltd,SHINEFASH,,"15.92062","17.888337078651645",,,,"16.550620000000002","2.7043496732026147","0.7810580462482304","165.5062","11.993202898550708","11.821871428571413","0.2328719369834723","0.09025175805530604","-7.774212999865229","159.2062","1163.7045694760877","2.942813308687615","1163.7045694760877","332.5098549115521","330.0983659562936",,"0.7513270410571024","58.965259259259255","0.7513270410571024","40.27093508992381",
Rajkamal Synthetics Ltd,RAJKSYN,"Textiles","15.834","113.09999999999998",,,,"16.203999999999997",,"43.794594594594585",,"95.31764705882351","85.28421052631577","6.227419483210649","0.6319853759527617","62.005469627004246",,"-686.9038287303944","-79.16999999999994","-1371.3131051062992","124.80881550087464","82.4032632610581",,"42.79459459459459",,"42.79459459459459","1942.3644306927054",
Indus Finance Ltd,INDUSFINL,,"15.8224347","39.556086750000006",,,,"24.1324347","0.795137881383855","9.175830684410647",,"53.62763266666668","50.27590562500001","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"209.82576075416264","0.7214972503419973","209.82576075416264","614.1439335961194","608.8114610531733",,"6.016134866920153",,"6.016134866920153","1023.1977784569674",
Khoobsurat Ltd,KHOOBSURAT,"Investment Banking & Brokerage","15.80852406","58.550089111111106",,,,"7.89852406","0.311701817679558","10.81989597260274",,"21.94034461111111","21.94034461111111","2.356395732210513","1.0978206063663256","15.462357448790888",,"-78.17965123110633","0.6238565138121547","-73.52496843868748","416.154297782248","278.6621109039848",,"21.655512410958906",,"21.655512410958906","723.7841000802263",
Aastamangalam Finance Ltd,AASTAFIN,,"15.70026","10.827765517241378",,,,"15.63026","1.1085290780141843","4.665749253731343",,"8.183382198952879","8.098580310880829","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"378.15706411215416","1.1134936170212768","378.15706411215416","240.7376313606376","239.27796315111362",,"4.686644776119403",,"4.686644776119403","774.9852051852497",
Cindrella Hotels Ltd,CINDHO,,"15.6384","6.08498054474708","2.302025782688766","2.21177402463346","2.21177402463346","16.3184","1.696299376299376","1.5208201304753028",,"5.052136222910216","4.029234567901234","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"669.2383330468473","1.791340206185567","669.2383330468473","179.09164151916823","178.27133813869736",,"1.4574464119291706","26.96275862068966","1.4574464119291706","172.1017078756006",
Jai Mata Glass Ltd,JAIMATAG,"Housewares","15.6","1559.9999999999943",,,,"15.25","5.525362318840579","39.1025641025641",,"1524.9999999999943","381.24999999999966","6.227419483210649","0.6319853759527617","62.005469627004246",,"-23.102799247957563","5.693430656934306","-8.574800970385821","2935.483052340203","2415.907079462862",,"40",,"40","613.6652710532696",
Madhusudan Industries Ltd,MADHUDIN,,"15.5875","6.494791666666667",,,,"4.817500000000001","0.2043044953350297","1.0801569506726458",,"1.425295857988166","1.3725071225071228","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"183.86739357369441","0.661047497879559","183.86739357369441","184.41830347101504","183.54275431840185",,"3.494955156950673",,"3.494955156950673","552.4996455246219",
Tata Nifty India Digital Etf,TNIDETF,"Equity","15.501888424",,,,,"15.501888424",,,,,,,"0",,,,,,,,,,,,,
Neeraj Paper Marketing Ltd,NEERAJ,"Paper Products","15.477","30.9540000000007",,,,"37.947","0.7695599269924964","0.17252557399408958","18.07","13.504270462633508","11.858437500000043","2.8765341010688186","3.333165938742793","20.57991125317835","7.37","-72.91975538959866","0.5829378531073446","-79.73471432545348","197.28196074609005","50.40881187094616",,"0.07036599227097068","7.37","0.07036599227097068","-94.67216132686232",
KCK Industries Ltd,KCK,"Textiles","15.4275","11.776717557251871",,,,"33.5875","1.4118327028163093","0.3526987293919983",,"9.252754820936628","8.15230582524271","6.227419483210649","0.6319853759527617","62.005469627004246",,"-78.86001923902691","2.851663585951939","-54.207941288681","-76.59142418625864","-81.00696982363803",,"0.1620025202142182",,"0.1620025202142182","-92.26845847933592",
Silly Monks Entertainment Ltd,SILLYMONKS,"Advertising","15.31695","-3.337026143790848",,,,"13.33695","1.1086408977556108","0.6811516853932584","26.150882352941174",,,"8.389482910929395","0.4340510213770647","-62.232263327495986","30.03323529411765","-56.28644295968436","1.299147582697201","-84.51456905639873","-128.0211393924851","94.63778759543129",,"0.7822752808988764","29.455673076923077","0.7822752808988764","-63.90071221592115",
Kandarp Digi Smart Bpo Ltd,KANDARP,"Outsourced services","15.2541","14.809805825242718",,,,"18.1741","1.6719503219871206","1.1260285006195787","129.81499999999988","11.801363636363636","8.413935185185185","7.03938004682387","2.645096975614992","26.239576758295822","108.95785714285704","-15.959674275554146","1.9407251908396943","-72.43045299542624","-25.253288854920694","-43.55928084640124",,"0.9451115241635687","7.551534653465346","0.9451115241635687","-52.355931048955306",
HDFC Nifty 100 ETF,HDFCNIF100,"Equity","15.224317124999999",,,,,"15.224317124999999",,,,,,,"0",,,,,,,,,,,,,
Rathi Steel and Power Ltd,RATHIST,,"15.215741946000001","0.17445244148131167",,,,"292.315741946",,"0.36412479221963406",,"2.9357812789595266","2.709135699221502","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"-136.35224538157092","-0.08465417795704908","-136.35224538157092","102.26750601128785","102.2439884459602",,"0.01895357683329389",,"0.01895357683329389","-96.46141320567378",
Sunil Industries Ltd,SUNILTX,,"15.204","4.419767441860474",,,,"54.944","0.6613384689455948","0.24121520765651067",,"5.652674897119345","4.648392554991543","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"64.53907136429227","0.38316532258064523","64.53907136429227","157.4474576441311","156.8516381264199",,"0.06674861708666258",,"0.06674861708666258","-87.53819518923208",
Kotak Midcap 50 ETF,KOTAKMID50,"Equity","15.187976201999998",,,,,"15.187976201999998",,,,,,,"0",,,,,,,,,,,,,
Darshan Orna Ltd,DARSHANORNA,"Precious Metals, Jewellery & Watches","15.158888505000002","252.64814174999677",,,,"15.418888505000002","1.1824301000766873","1.1013491789285716",,"118.60683465384545","118.60683465384545","6.227419483210649","0.6319853759527617","62.005469627004246",,"-89.62364492084392","1.1624914497699388","-81.33269401709555","321.0689680364233","307.4610566935614",,"1.082777750357143",,"1.082777750357143","37.901469496162306",
Padmanabh Alloys and Polymers Ltd,PADALPO,"Plastic Products","15.15724","58.2970769230761",,,,"19.19724","1.5852386457473164","0.4626955892986262","959.8620000000005","24.931480519480402","21.09586813186805","2.8765341010688186","3.333165938742793","20.57991125317835","757.8620000000004","-76.63077281513611","1.894655","-34.1341025890841","25.741917434826874","183.27176053333437",,"0.3653227283682815","79.77494736842105","0.3653227283682815","-90.31864436849642",
Silver Oak (India) Ltd,SILVOAK,"Alcoholic Beverages","15.1153176","-12.092254080000002",,,,"24.9253176","1.0177753205389954","19.02696","9.441408181818181",,,"9.928239214782378","1.5282956103833698","47.84176145098868","5.72549909090909","-91.45261127342656","0.8472711659192823","-91.4660480313794","-117.0152900951811","-125.27552020087695",,"11.538410381679387","5.72549909090909","11.538410381679387","112.27465173187014",
Econo Trade (India) Ltd,ETIL,,"15.103686175","8.033875625",,,,"23.553686175","0.4943061107030429","5.153979469365426",,"9.6928749691358","9.6928749691358","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"65.53939591089186","0.3854947977284328","65.53939591089186","204.42308011824457","203.34005030656186",,"3.3049641520787745",,"3.3049641520787745","517.028786024398",
Indo Cotspin Ltd,ICL,"Textiles","15.1007975","58.079990384615655",,,,"12.1707975","1.8638281010719755","0.8988772156573118",,"43.46713392857162","13.675053370786536","6.227419483210649","0.6319853759527617","62.005469627004246",,"-82.85675624722815","2.31252641653905","-62.86541443412145","15.445568900686446","-6.330859625775642",,"1.1152730797636634",,"1.1152730797636634","-46.77379023690706",
Encash Entertainment Ltd,ENCASH,"0","15.095025503999999","-79.44750265263157",,,,"14.835025503999999","1.6428599672203763","23.54765953015873",,,,"0.2328719369834723","0.09025175805530604","-7.774212999865229",,,"1.671652879734219","617.8421330573902",,"-921.9362738583166",,"23.96035794285714",,"23.96035794285714",,
Gautam Gems Ltd,GGL,"Precious Metals, Jewellery & Watches","15.091817243000001","43.11947783714328",,,,"22.841817243","1.0169998772484417","0.24925597166084681","54.38527915","28.199774374074195","25.100898069230865","6.227419483210649","0.6319853759527617","62.005469627004246","35.93289819761905","-90.586373538559","1.0546343286512927","-83.06466536428732","-28.136126751640433","-30.45859002999286",,"0.1646859149170668","32.11024945319149","0.1646859149170668","-79.02576990994443",
Dmr Hydroengineering & Infrastructures Ltd,DMR,,"15.0501218","19.545612727272736",,,,"14.380121800000001","2.496548923611111","3.2170294854586134",,"13.314927592592598","11.322930551181107","0.2328719369834723","0.09025175805530604","-7.774212999865229",,"1179.7686905594712","2.9802221386138608","1179.7686905594712","354.05086897647624","351.4159661899098",,"3.366917628635347","188.1265225","3.366917628635347","528.5953497360341",
Prag Bosimi Synthetics Ltd,PRAGBOS,"Textiles","15.02535792","-1.1943845723370428",,,,"170.81535792","0.9071447579394583","102.28464546107784",,,,"6.227419483210649","0.6319853759527617","62.005469627004246",,"-96.4728900486577","0.4757871412286259","-92.3598026034481","-102.37407763890018","-101.92625679560513",,"8.997220311377246",,"8.997220311377246","329.39074229210877",
