Name,Ticker,"Sub-Sector","Market Cap","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Mutual Fund Holding","Insider Trades - 6M Cumulative","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
Orient Electric Ltd,ORIENTELEC,"Home Electronics & Appliances","5506.97385319","10.527883144411225","0","80016","0.8913045618248852","26.528977447898278","0.13153396314513513","0.2410923438115013","0","0.6702719298015583","-0.36715537202628745","-0.3770115646475247","5.753739569699596","0.5755248146463927","0.941160132407326","27.598865746437006","-0.012011830161412718","0.5388152218594513",,,
Bengal & Assam Company Ltd,BENGALASM,"Diversified Financials","5479.0014882","7.743392366085687","0","21435","0","0.003222286038436561",,,,"0.0528136222673421","0.007887518846832364","0.00312490926254938","3.895115297643623","-0.311835846126281","-0.009914726272112498","0.06284343018368446","0","0",,,
Gujarat Ambuja Exports Ltd,GAEL,"Agro Products","5476.5276804","19.785288642617775","0","88910","0.001666119215037648","0.1501561054722794",,,,"0","-0.9922221752749563","-0.7630512054117435","3.982237276742314","-0.0023964907631109367","0.0016661192150376758","0.1557374522277052","0","-0.0023964907631109367",,,
Restaurant Brands Asia Ltd,RBA,"Restaurants & Cafes","5413.311694669999","10.236223602595395","0","244855","0.6531637428093751","7.098517902225544",,,,"2.4747947368672314","-0.6520359579416493","-0.30936596964848917","27.507222467070047","0.8661843126715691","0.12630801215157916","9.926792494953876","-0.0961299324908822","1.4557027652283514",,,
Gujarat Mineral Development Corporation Ltd,GMDCLTD,"Mining - Diversified","5391.69","16.045772641509433","0","128257","0.07735849056603772","0.7396783018867924",,,,"0.9078767295597484","0.1479279874213839","-0.26198238993710676","3.814106603773585","-0.283925471698113","-0.07137987421383629","1.6477166666666667","0","0.05510188679245276",,,
R Systems International Ltd,RSYSTEMS,"IT Services & Consulting","5384.581299175","6.588596807134399","0","30097","0","0","-0.40241431684428214","-8.881784197001252e-16","0","0","-0.16120071566808558","-0.15015370008878437","0.2541574338769256","0.00887548118315574","0.00887548118315574","0.00887548118315574","0","0",,,
F D C Ltd,FDC,"Pharmaceuticals","5380.4640241199995","10.12744107826502","0","57012","0.49293206312884585","8.030156864967894",,,,"0.11284726972954821","-0.19265676461233117","0.033287910335817905","3.800389854543139","1.5039417375016226","0.5108935994511343","8.271493612166456","0","1.4316134033179084",,,
Indiabulls Housing Finance Ltd,IBULHSGFIN,"Home Financing","5378.6735937","37.29170732199677","0","522033","0.2853144180947833","4.563482779764563",,,,"8.438030611032993","-5.751013677001637","-3.4375327430997302","18.290658480744444","1.9309930807283262","-0.07694199122714984","13.027759761557245","-9.59490710898185","2.293249490050259","0.6921982156201802","0.6921982156201802","0"
Varroc Engineering Ltd,VARROC,"Auto Parts","5378.08128","6.0985048407449876","0","84433","0.10708086583622567","9.797808574585172",,,,"1.6377020467790326","0.4022033374698264","0.03268288276967013","5.071448113182848","-0.01917709953241875","0.18521674704031277","12.205245362152652","0","0.2724699318787529",,,
Sobha Ltd,SOBHA,"Real Estate","5367.3268212699995","7.203766726627468","10.543423548523519","92441","-0.9338890125222434","11.246799583319685","0.2583138769388261","0","0","2.372153266416403","-1.7884798821936911","-1.306241612904257","13.757325794729264","-0.11252890519103609","-0.15489238100900593","13.625336892694717","0.27202032755189975","-0.8724208532343525","0","0","0"
JK Paper Ltd,JKPAPER,"Paper Products","5263.33082808","14.817823300012897","0","125271","0.0635008922898963","1.8267238380125366",,,,"0","5.43583505550549","2.055604378177909","11.488277281452493","-1.619729653799832","-0.0749476052114133","2.8436471929809897","0","-1.1457568733523544",,,
ICRA Ltd,ICRA,"Stock Exchanges & Ratings","5217.546110805","11.718608745350723","0","17046","-0.43350946630538445","17.789212588528862",,,,"3.096133539856211","-0.004569365296509531","0.06554604277941323","7.708280943643355","-0.9346994181363968","-0.436130893561657","24.330191661561102","0","-0.6382812720988653",,,
Paradeep Phosphates Ltd,PARADEEP,"Fertilizers & Agro Chemicals","5200.567297315","11.212221849355707","0","213562","0.6766614010200094","18.15371715653843",,,,"4.333800391379659","0.5219414889412946","0.15418620886109569","5.256971168629039","1.7513442233893137","0.7178132708574587","22.4919374503414","0","1.7734215132186897",,,
Shriram Pistons & Rings Ltd,SHRIPISTON,"Auto Parts","5183.2326655199995","1.0264422395876087","0","3043","0","0",,,,"10.051854009677768","-0.00004540313259821424","-0.00004540313259821424","0","-0.11990967319188428","-0.06013644912633431","10.051854009677768","0","0",,,
Nippon India ETF Gold BeES,GOLDBEES,"Gold","5168.879891351",,,,,,,,,,,,,,,,,,,,
La Opala R G Ltd,LAOPALA,"Housewares","5129.31","8.694184684684684","0","70984","0.6272900900900904","15.31533063063063",,,,"0","-0.7189675675675673","-0.34509009009008995","3.958128828828829","0.6589873873873895","0.609906306306307","15.873062162162164","0","0.6533981981981984","-0.0029369369369369736","-0.0029369369369369736","0"
ideaForge Technology Ltd,IDEAFORGE,,"5124.860093835","5.448247447103667","0","42794",,"7.501889041175806",,,,"1.68038332819262",,,"4.785039029065353",,,"14.22947698079109",,,"0","0","0"
Spandana Sphoorty Financial Ltd,SPANDANA,"Consumer Finance","5104.25222054","3.359987548615153","4.860300249062917","17130","0","0.6408862347548406",,,,"4.101607380184196","7.116538192948571","0.6446772689491098","20.242388385916687","-0.08034112869149546","-0.5124785109572798","8.482317149975158","-0.023278271933278916","0.6408862347548406",,,
Vesuvius India Ltd,VESUVIUS,"Industrial Machinery","5100.1004628","11.022941375871596","0","16975","0.13665200373668185","23.11715858431776",,,,"0","0.008794801754821502","-0.01827939188257055","0.8384574755322209","-0.8021401176976006","0.0852923323124486","23.30255891778117","0","-0.6535991186475414",,,
Brightcom Group Ltd,BCG,"Advertising","5046.3046825","28.266788318325048","0.8548555371537458","441511","0.01778256677825954","0.07721491755170097",,,,"0","1.786473496041479","1.238757495495319","15.794428005190111","0.8066330264690594","0.8019320581323223","0.864287339828098","-0.005491223700772707","0.022484404206400604","-0.7102301229676993","-0.11091445263302313","0"
JSW Holdings Ltd,JSWHL,"Asset Management","5018.40382164","7.344058920909491","11.082275302093539","19300","0","0.0401004538441614","0.012213786146609963","0","0","0","0.00017117695417567802","0.00007207450702040319","22.373017106433775","0","0","0.06534454992848858","0.0001801862675705479","0",,,
Ujjivan Financial Services Ltd,UJJIVAN,"Consumer Finance","5010.09552045","21.471403883101587","0","80743","1.5623354520987158","2.769761498729591",,,,"0.3939147830504314","-1.0031468770377003","-0.23545158424325763","30.90867531176154","2.763238549742569","1.738529862244555","3.8663327517276858","0","2.769761498729591",,,
Vaibhav Global Ltd,VAIBHAVGBL,"Apparel & Accessories","5004.13332447","8.400391347303984","0","130689","-0.01978530969121728","5.521547923712946",,,,"0","0.9028363716341161","0.5256861576927996","21.647723989979273","-0.21773964703395787","-0.02028808901665169","6.361092317262126","-0.636561302102713","-0.21651720591106205",,,
Isgec Heavy Engineering Ltd,ISGEC,"Heavy Machinery","5001.4772702","15.955532683408336","0","30686","0.3519838497495771","7.647464262987745",,,,"0.025706685655867964","-0.0357570722285514","0.32390940725703166","2.772794215546928","1.018646799087878","0.3659224711275799","8.163212293948376","0","0.8340896056562874",,,
CSB Bank Ltd,CSBBANK,"Private Banks","4978.75618785","10.922568908179455","0","56752","1.3818310356845451","10.574319710854535",,,,"1.107992527827648","0.5226916893908573","0.16581181585513605","5.897060974323856","0.26478474232941274","0.5772534951803294","12.246615396426591","0","0.972273083725737","-2.0669097695255694","-2.0669097695255694","-2.0669097695255694"
Gujarat Alkalies And Chemicals Ltd,GUJALKALI,"Commodity Chemicals","4965.80507136","15.141438105907698","0","84097","-0.04343455107490338","0.1369569816428051",,,,"1.2855412470412706","0.09110675217786901","0.0009354966482257865","2.0704556160083385","0.03750429211853734","0.04886914659611019","1.5077087647239273","0","-0.04218449878513439",,,
Mrs. Bectors Food Specialities Ltd,BECTORFOOD,"FMCG - Foods","4958.90123294","15.990705415196851","0","82771","-0.010107540490434275","12.88022841647365","0.025843604536742767","0.008841233130990946","0","0.20689429811283633","4.333285110653764","2.7688489308466395","5.6435082540266865","0.8606259509014027","0.3066163637017105","16.14936914835887","-0.0027185834888143745","0.09801221686920947",,,
MMTC Ltd,MMTC,"Commodities Trading","4950","7.0947048666666666","0","184350","0.0009230666666666682","0.0125546",,,,"2.552448533333333","-0.0079908","-0.0032485333333333345","0.017637533333333334","0.001398199999999683","0.0009230666666666387","2.5678786","0","0.0013998666666666677",,,
Zen Technologies Ltd,ZENTEC,"Electronic Equipments","4928.9479829599995","27.094823608417755","0.5116351788926453","112582","0","0","0.9935416928688214","0.7917356307382719","0","0","3.778736759720667","2.792141362915234","4.082615517109675","0.11821945106189144","0.07885333359239075","0.22516826253214675","-2.7360209696940814","0","-0.053470003773110175","-0.053470003773110175","-0.053470003773110175"
Hinduja Global Solutions Ltd,HGS,"Outsourced services","4916.031117375","9.36837983688191","0","71817","0.007894869268007157","0.04604013066557954","-8.348651704222396","-8.348651704222396","0","0","-0.8874691583763301","0.11312899146234479","12.505877812227503","-0.012514506605891262","-0.02178521029685565","0.2788890910707017","1.1234491548556065","0.016899009287430128",,,
GHCL Ltd,GHCL,"Commodity Chemicals","4904.02875073","17.244790977604136","0.20949139864791191","93009","-0.30216731178001766","9.91644092354903","0.006844214533073044","0.0007876310037039201","0","0.7758454797871307","2.685860636224721","0.7050744971642544","25.089626819619394","-1.0366708707087486","-1.2166034811912319","10.7872377593882","0.019014333365422686","-0.6892175370091103",,,
Sunteck Realty Ltd,SUNTECK,"Real Estate","4900.44551069","3.1082044287143473","0","28861","-0.5910609098674771","1.9606766356324883","0.11964400142399431","0","0","4.143160919799968","0.5786149110802334","0.5659976798384037","19.52265311333487","-0.16202554418043214","-0.5930635812333334","6.104520248463671","0.09465428624588412","-1.183396534189061","-0.6929846920612318","-0.6929846920612318","-0.6929846920612318"
Sharda Cropchem Ltd,SHARDACROP,"Fertilizers & Agro Chemicals","4869.20011515","5.862903988722296","0","52126","-0.1539938347711356","12.22803975970205",,,,"0.23682756340452354","-0.41481927138617447","-0.14939177622556832","1.9969520229300448","0.12979201676957963","-0.19635671473538352","12.743810594255772","0","-0.2444477831783125",,,
ELANTAS Beck India Ltd,ELANTAS,"Electrical Components & Equipments","4852.81162107","8.762674890339952","0","7283","0.10795084868439453","11.421308271446811",,,,"0.01628470970455172","-2.8672315564625324","-0.012803238071355416","0.8029711585303245","2.849294409134977","0.12423555838894629","11.44074648806549","0","2.8330096994304252",,,
Sansera Engineering Ltd,SANSERA,"Auto Parts","4838.06140995","7.206312669636063","0","67697","6.512657937162695","17.90157988887435",,,,"6.169863022740857","-8.158734792773807","-7.766719329245667","30.340755249222234","7.428793220217781","7.298200805065253","24.30358569977622","-0.28318353780307604","6.443916610869403","-4.814402766019475","-4.814402766019475","0"
Delta Corp Ltd,DELTACORP,"Theme Parks & Gaming","4807.830046635","30.81025993114528","0","319106","1.6749002933894062","14.371070911155536",,,,"0.00023468248619950202","-1.376284832174763","-0.9301950698131547","5.346448581513843","1.652344172862632","1.678322497082826","14.502649309285905","-0.03633717301119077","1.6476921530842592","-1.5731721267260674","-1.5731721267260674","-1.5731721267260674"
Reliance Infrastructure Ltd,RELINFRA,"Power Infrastructure","4794.0343","21.18063257593302","0","715006","-0.0012079785982353772","0.0053379317285102215",,,,"2.912548778186392","9.253887932896955","0.3695107913935818","12.306362213010397","-1.854900195344225","-0.7251711572754607","3.204455885787892","13.691015570005868","-0.0018143118249570938","0.00002582169189879746","0","0"
Rossari Biotech Ltd,ROSSARI,"Specialty Chemicals","4770.949539","6.318138507563871","0","95371","2.318625204390365","15.400497060256162",,,,"2.3111118991862387","-2.5115576841379372","-1.3401277979854989","6.123077222091743","3.6325908819826385","2.622357456881078","17.7116089594424","-0.004467027225118159","2.757850533172755",,,
Vijaya Diagnostic Centre Ltd,VIJAYA,"Hospitals & Diagnostic Centres","4686.673162235","5.130531709858341","0","76532","-0.46824457678798836","13.266277183543737","-0.0029421593248709376","0","0","0","1.3887750952627371","0.3202231356896945","25.2801175258343","-1.8699412215813425","-0.3253398540993082","13.904237900660984","-0.0037585892690685796","-2.0164446152809905","-1.1593088459766452","-1.1593088459766452","0"
South Indian Bank Ltd,SOUTHBANK,"Private Banks","4677.27617523","49.47524524508555","0","709877","2.722706035286398","2.722706035286398",,,,"4.50902004540344","6.766302938684984","-0.3057968446624084","14.582583672567937","-3.989627205749163","0.767373404634057","7.646768693478154","0","2.722706035286398","0.17406019037564424","0.1629302895424013","0.06655166540057733"
Borosil Ltd,BOROLTD,"Housewares","4670.93802006","18.39517490473038","0","74371","-0.000004302400237476273","0.013984243096767983",,,,"0","0.35393916522638325","0.0673379936344145","2.134914086535213","0.028794631254527497","-0.00005987973090512688","0.19462919936004258","-0.051438895895572045","-0.000010235224372530036",,,
shipping corporation of India Ltd,SCI,"Logistics","4662.6480901","11.838130570522251","0","175143","-0.03912095047174961","0.002254191137074336",,,,"6.5077362444372735","-0.037714979256825654","-0.05993250178870024","3.2335592555252535","-0.7998969340875153","-0.4574275501358418","7.005702738612518","0","-0.03203613507036007",,,
Rategain Travel Technologies Ltd,RATEGAIN,"Software Services","4662.51352964","7.202255575458419","0","60625","-0.17024617037128564","13.214111938943173",,,,"0.3181120130957604","-3.2874091872010576","0.07568328987601491","4.047682476850028","6.621487723213459","0.428295359729006","14.651058347228943","-0.05826081836174524","6.145208791039649","-1.9149195549368383","-1.9149195549368383","0"
Nava Limited,NAVA,"Iron & Steel","4653.37746066","19.827692969895832","0","49233","0","0.2364793185816316","0.027567073826374217","0.027567073826374217","0","0","-0.8383987946352107","-0.517485663984468","9.377655527606985","-0.016361747492798784","-0.007214992397207798","0.3283589972912455","0","0",,,
Arvind Fashions Ltd,ARVINDFASN,"Textiles","4616.53649225","11.297856905058856","2.9361796508295157","163930","-0.2021837379080491","9.263003850310248","0.006643424093855639","-0.000603947644895967","0","0.06028955549703273","8.66344464708602","-0.004933188742562322","16.30899330746785","-0.5302618233067999","-0.005099725134021682","10.535424405193996","-0.01418433679249631","-0.9135802656488128",,,
